epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,10988.9,0.64662,0.50489,1.06404,0.84386,0.69512,0.75109,0.58139,0.90218,0.92518,1.1428,0.00184707,0.00184707,0.00184707
183,11047.9,0.63597,0.49578,1.06399,0.83202,0.699,0.75633,0.58571,0.88911,0.93077,1.13317,0.0017999,0.0017999,0.0017999
184,11107,0.63197,0.49014,1.05793,0.81565,0.70312,0.74307,0.57338,0.89135,0.94821,1.13924,0.00175324,0.00175324,0.00175324
185,11166.7,0.64349,0.50129,1.06545,0.86803,0.68811,0.77029,0.59908,0.8703,0.88453,1.11177,0.0017071,0.0017071,0.0017071
186,11226.2,0.64138,0.501,1.06539,0.85124,0.70272,0.77009,0.59835,0.87208,0.87941,1.11104,0.00166149,0.00166149,0.00166149
187,11285.7,0.64017,0.49829,1.05945,0.85758,0.68382,0.75118,0.58468,0.87712,0.93401,1.11424,0.00161642,0.00161642,0.00161642
188,11345.1,0.63285,0.48474,1.05619,0.87088,0.68096,0.74881,0.587,0.87525,0.9362,1.111,0.00157188,0.00157188,0.00157188
189,11404.6,0.62178,0.47864,1.0548,0.86246,0.69573,0.75453,0.58946,0.85595,0.92158,1.08699,0.0015279,0.0015279,0.0015279
190,11464,0.62657,0.48345,1.0551,0.83075,0.69529,0.75123,0.58818,0.85987,0.92909,1.08881,0.00148447,0.00148447,0.00148447
191,11523.3,0.62962,0.48667,1.05275,0.88868,0.68878,0.75934,0.58943,0.85256,0.90372,1.08382,0.00144161,0.00144161,0.00144161
192,11582.9,0.6107,0.47278,1.04789,0.86835,0.68071,0.77022,0.59973,0.83841,0.84577,1.07174,0.00139931,0.00139931,0.00139931
193,11642.2,0.63288,0.49298,1.0605,0.86712,0.69638,0.76217,0.59215,0.84618,0.86492,1.07806,0.00135759,0.00135759,0.00135759
194,11701.5,0.6153,0.48415,1.05458,0.83054,0.70962,0.76082,0.59497,0.84794,0.90919,1.08098,0.00131646,0.00131646,0.00131646
195,11761.1,0.60928,0.47378,1.05197,0.89178,0.67933,0.76072,0.59192,0.85746,0.91453,1.09182,0.00127591,0.00127591,0.00127591
196,11820.3,0.62352,0.48228,1.05782,0.86782,0.67489,0.74745,0.58247,0.86115,0.97545,1.0988,0.00123596,0.00123596,0.00123596
197,11879.6,0.60974,0.47089,1.04616,0.85342,0.68454,0.74338,0.58064,0.85655,0.93991,1.09808,0.00119661,0.00119661,0.00119661
198,11939,0.60972,0.47668,1.04999,0.85008,0.68184,0.74464,0.5795,0.86418,0.93765,1.09688,0.00115787,0.00115787,0.00115787
199,11998.1,0.61451,0.47826,1.05287,0.79798,0.71656,0.7435,0.57491,0.86088,0.93431,1.09623,0.00111975,0.00111975,0.00111975
200,12057.5,0.60799,0.46611,1.04626,0.79955,0.70954,0.73882,0.57349,0.862,0.96686,1.10336,0.00108224,0.00108224,0.00108224
201,12117,0.61247,0.47195,1.04463,0.83557,0.67763,0.74472,0.58252,0.8645,0.96624,1.10443,0.00104537,0.00104537,0.00104537
202,12176.4,0.60671,0.47558,1.04922,0.85086,0.67986,0.75017,0.58559,0.86141,0.94064,1.0995,0.00100912,0.00100912,0.00100912
203,12235.9,0.60991,0.47274,1.04399,0.79502,0.72892,0.74714,0.58286,0.86196,0.95197,1.09682,0.000973514,0.000973514,0.000973514
204,12295.5,0.60887,0.47087,1.05062,0.84226,0.69573,0.75413,0.59153,0.86103,0.95122,1.09699,0.00093855,0.00093855,0.00093855
205,12354.8,0.6146,0.47369,1.05175,0.83736,0.70438,0.7623,0.59395,0.85966,0.91689,1.09715,0.000904236,0.000904236,0.000904236
206,12414.2,0.6074,0.46804,1.04737,0.87863,0.68028,0.75787,0.58492,0.8676,0.92511,1.10191,0.000870577,0.000870577,0.000870577
207,12474,0.60553,0.46896,1.04838,0.88195,0.67241,0.75694,0.58447,0.87796,0.93997,1.10781,0.000837577,0.000837577,0.000837577
208,12534.1,0.59531,0.46447,1.04268,0.88155,0.67339,0.75817,0.58548,0.87329,0.92228,1.10841,0.000805243,0.000805243,0.000805243
209,12594.2,0.60414,0.46218,1.04164,0.88011,0.68739,0.76587,0.59021,0.87058,0.90895,1.1028,0.000773579,0.000773579,0.000773579
210,12654.1,0.59788,0.45977,1.04771,0.88087,0.68066,0.76696,0.59042,0.8727,0.91247,1.10582,0.00074259,0.00074259,0.00074259
211,12713.8,0.60235,0.4636,1.0418,0.8909,0.67208,0.76021,0.58565,0.873,0.92839,1.10755,0.000712282,0.000712282,0.000712282
212,12775.4,0.60101,0.47121,1.04619,0.84341,0.6913,0.75862,0.58063,0.87565,0.93235,1.11058,0.000682658,0.000682658,0.000682658
213,12841.3,0.58926,0.45317,1.03708,0.84593,0.69901,0.76121,0.58276,0.87526,0.91443,1.11067,0.000653725,0.000653725,0.000653725
214,12905.8,0.59241,0.45384,1.03711,0.86688,0.70782,0.76067,0.58832,0.87611,0.91617,1.10924,0.000625485,0.000625485,0.000625485
215,12968.9,0.592,0.4551,1.03899,0.86812,0.70582,0.75832,0.58647,0.86832,0.9275,1.10762,0.000597944,0.000597944,0.000597944
216,13031.6,0.59732,0.4558,1.0449,0.8732,0.68922,0.75924,0.58953,0.86977,0.9284,1.1095,0.000571106,0.000571106,0.000571106
217,13093.9,0.58886,0.45709,1.0361,0.89133,0.67542,0.75694,0.58712,0.8729,0.9325,1.11081,0.000544975,0.000544975,0.000544975
218,13155.5,0.57885,0.44989,1.03572,0.84335,0.69461,0.75341,0.58428,0.88698,0.94323,1.11783,0.000519556,0.000519556,0.000519556
219,13220.2,0.58751,0.44588,1.03904,0.83623,0.69668,0.75422,0.58516,0.88151,0.94573,1.11372,0.000494852,0.000494852,0.000494852
220,13286.4,0.59936,0.45797,1.04663,0.83814,0.7018,0.75388,0.58509,0.88425,0.94874,1.11441,0.000470868,0.000470868,0.000470868
221,13559.1,0.59043,0.45435,1.03928,0.84832,0.69775,0.75419,0.58424,0.88521,0.94127,1.11639,0.000447606,0.000447606,0.000447606
222,13716.4,0.58843,0.45153,1.03787,0.87896,0.68906,0.75919,0.59031,0.88094,0.92308,1.1143,0.000425072,0.000425072,0.000425072
223,13781.1,0.59043,0.4561,1.04011,0.87293,0.70037,0.76451,0.59249,0.87622,0.91062,1.10848,0.000403267,0.000403267,0.000403267
224,13851.2,0.59187,0.45597,1.03994,0.85689,0.70576,0.76276,0.59109,0.87645,0.91065,1.10864,0.000382197,0.000382197,0.000382197
225,13919,0.5968,0.46241,1.0426,0.84264,0.70476,0.76324,0.5907,0.88523,0.91751,1.11618,0.000361863,0.000361863,0.000361863
226,13985.5,0.58724,0.45416,1.04312,0.81633,0.72337,0.75713,0.58589,0.89108,0.93459,1.11943,0.00034227,0.00034227,0.00034227
227,14053,0.58834,0.45598,1.03841,0.81313,0.72333,0.75324,0.58395,0.89069,0.94893,1.12068,0.000323421,0.000323421,0.000323421
228,14121.6,0.59189,0.44497,1.0391,0.80503,0.70975,0.75425,0.58577,0.8917,0.94691,1.12445,0.000305317,0.000305317,0.000305317
229,14187.9,0.58012,0.44149,1.03774,0.84858,0.69021,0.75407,0.58346,0.89368,0.94565,1.12596,0.000287963,0.000287963,0.000287963
230,14257.3,0.5866,0.44701,1.03911,0.84775,0.68566,0.75275,0.58511,0.89713,0.9474,1.12972,0.000271361,0.000271361,0.000271361
231,14322.4,0.58125,0.44862,1.03431,0.81774,0.684,0.74983,0.58187,0.8973,0.9594,1.12978,0.000255513,0.000255513,0.000255513
232,14389.2,0.58819,0.45067,1.03332,0.80733,0.69988,0.74984,0.58031,0.89777,0.96215,1.13204,0.000240423,0.000240423,0.000240423
233,14454.1,0.58616,0.44726,1.03896,0.80116,0.71288,0.74478,0.5789,0.90662,0.97913,1.14038,0.000226092,0.000226092,0.000226092
234,14520.2,0.57352,0.45036,1.03213,0.81394,0.70828,0.74691,0.57845,0.90776,0.97949,1.14213,0.000212523,0.000212523,0.000212523
235,14590.5,0.57984,0.43605,1.03666,0.81641,0.69936,0.7453,0.5762,0.90422,0.98224,1.13949,0.000199717,0.000199717,0.000199717
236,14656.8,0.58454,0.44324,1.038,0.80138,0.70404,0.74373,0.57583,0.89934,0.97929,1.13523,0.000187678,0.000187678,0.000187678
237,14722.5,0.5782,0.44171,1.03414,0.80342,0.71795,0.74977,0.5794,0.89428,0.96587,1.13004,0.000176407,0.000176407,0.000176407
238,14788.4,0.57938,0.43915,1.03249,0.80396,0.7173,0.75265,0.58136,0.89432,0.96564,1.12967,0.000165905,0.000165905,0.000165905
239,14855,0.58827,0.44894,1.03711,0.80394,0.71856,0.75355,0.57897,0.89435,0.96012,1.12977,0.000156174,0.000156174,0.000156174
240,14919.7,0.58471,0.444,1.03314,0.80195,0.71842,0.7513,0.57865,0.8942,0.96714,1.13051,0.000147216,0.000147216,0.000147216
241,14983.7,0.53549,0.37653,0.99806,0.84622,0.67752,0.73542,0.56523,0.87956,0.96151,1.12103,0.000139032,0.000139032,0.000139032
242,15046.2,0.52568,0.36178,0.99807,0.82084,0.67163,0.72509,0.55825,0.8738,0.96689,1.11393,0.000131624,0.000131624,0.000131624
243,15115.4,0.5154,0.34748,0.99027,0.75816,0.71529,0.71672,0.54909,0.87323,0.97822,1.11125,0.000124992,0.000124992,0.000124992
244,15179.3,0.51865,0.34627,0.99413,0.75107,0.70934,0.71119,0.54749,0.87691,0.9855,1.11205,0.000119139,0.000119139,0.000119139
245,15239.8,0.50923,0.33916,0.98539,0.81986,0.66123,0.71069,0.55027,0.87794,0.98473,1.11171,0.000114063,0.000114063,0.000114063
246,15302.8,0.51364,0.34216,0.98924,0.77162,0.69509,0.70781,0.54909,0.88572,0.98874,1.11746,0.000109768,0.000109768,0.000109768
247,15366,0.49957,0.32931,0.98565,0.74404,0.70511,0.70529,0.54639,0.89141,0.99491,1.12231,0.000106252,0.000106252,0.000106252
248,15429.2,0.50656,0.33441,0.98534,0.74794,0.71061,0.7048,0.54429,0.8919,0.99461,1.12258,0.000103517,0.000103517,0.000103517
249,15492.5,0.51404,0.33179,0.98987,0.74564,0.71176,0.70172,0.54142,0.89564,0.99683,1.12581,0.000101563,0.000101563,0.000101563
250,15556,0.49667,0.32708,0.98014,0.74704,0.70496,0.70119,0.54172,0.89769,0.99805,1.12751,0.000100391,0.000100391,0.000100391
