epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,2872.33,1.19539,1.45159,1.65871,0.73948,0.70529,0.74751,0.5485,1.12018,1.30213,1.48634,0.00829517,0.00829517,0.00829517
45,2937.23,1.17863,1.45534,1.64627,0.77085,0.73552,0.76131,0.55421,1.10188,1.19218,1.47506,0.0082207,0.0082207,0.0082207
46,3002.08,1.1565,1.37812,1.62541,0.78499,0.73983,0.76828,0.54165,1.1284,1.19114,1.48785,0.00814503,0.00814503,0.00814503
47,3067.05,1.16302,1.41093,1.6319,0.7827,0.73482,0.76964,0.56233,1.08144,1.19371,1.44705,0.00806821,0.00806821,0.00806821
48,3132.02,1.1403,1.37998,1.61029,0.75649,0.71276,0.7454,0.55614,1.05812,1.28232,1.45406,0.00799026,0.00799026,0.00799026
49,3197.12,1.12244,1.39373,1.59401,0.75907,0.72878,0.74252,0.55467,1.04969,1.26803,1.42743,0.00791122,0.00791122,0.00791122
50,3262.16,1.14754,1.34375,1.61561,0.82004,0.73471,0.76843,0.5412,1.15113,1.20888,1.51333,0.00783112,0.00783112,0.00783112
51,3327.09,1.13818,1.33866,1.59598,0.79762,0.73703,0.77676,0.558,1.06359,1.17032,1.42899,0.00775,0.00775,0.00775
52,3392.15,1.12973,1.35094,1.60582,0.81944,0.7327,0.77256,0.57674,1.08841,1.1607,1.46353,0.00766789,0.00766789,0.00766789
53,3457.19,1.11349,1.3378,1.59901,0.77657,0.69695,0.75298,0.54679,1.09425,1.25628,1.4741,0.00758483,0.00758483,0.00758483
54,3522.2,1.13379,1.34306,1.60463,0.80089,0.73969,0.77827,0.57036,1.06392,1.13953,1.42241,0.00750086,0.00750086,0.00750086
55,3587.17,1.07897,1.27765,1.5665,0.83769,0.73059,0.78497,0.56427,1.03299,1.1038,1.42516,0.00741601,0.00741601,0.00741601
56,3652.3,1.10147,1.27119,1.57201,0.83874,0.73994,0.78962,0.56728,1.09157,1.10406,1.45327,0.00733031,0.00733031,0.00733031
57,3717.46,1.09917,1.30368,1.56498,0.83005,0.7227,0.77697,0.5695,1.05478,1.1621,1.42944,0.00724382,0.00724382,0.00724382
58,3782.62,1.09718,1.27192,1.5694,0.79077,0.74471,0.77379,0.54068,1.14953,1.14995,1.50297,0.00715656,0.00715656,0.00715656
59,3847.73,1.08992,1.26231,1.56736,0.8476,0.73252,0.78398,0.57852,1.0094,1.09808,1.3917,0.00706857,0.00706857,0.00706857
60,3912.68,1.08722,1.27329,1.57042,0.8551,0.70014,0.78071,0.58445,1.07149,1.12036,1.4438,0.0069799,0.0069799,0.0069799
61,3977.75,1.06721,1.23424,1.55417,0.83868,0.73282,0.78402,0.57364,1.05291,1.11173,1.42259,0.00689058,0.00689058,0.00689058
62,4042.79,1.09717,1.27826,1.5662,0.84046,0.72381,0.79201,0.58293,1.06039,1.07649,1.44153,0.00680064,0.00680064,0.00680064
63,4107.88,1.07765,1.24298,1.5494,0.84415,0.75439,0.79684,0.58926,1.04267,1.05893,1.41944,0.00671014,0.00671014,0.00671014
64,4172.83,1.07385,1.21459,1.5571,0.85492,0.73954,0.79657,0.59274,1.06338,1.04822,1.42813,0.0066191,0.0066191,0.0066191
65,4237.81,1.08797,1.23792,1.56303,0.82356,0.75727,0.80209,0.59918,1.07108,1.05787,1.42734,0.00652758,0.00652758,0.00652758
66,4302.9,1.07535,1.23639,1.55083,0.84422,0.73571,0.79178,0.58901,1.02245,1.10575,1.39078,0.0064356,0.0064356,0.0064356
67,4368.02,1.05055,1.17899,1.52991,0.8495,0.76047,0.80339,0.59367,1.04272,1.00609,1.39512,0.00634322,0.00634322,0.00634322
68,4433.02,1.04366,1.14932,1.51834,0.85158,0.76819,0.81374,0.60197,1.02037,0.96971,1.39541,0.00625046,0.00625046,0.00625046
69,4497.98,1.02949,1.1376,1.52779,0.85111,0.73554,0.78347,0.59251,1.00681,1.08451,1.39298,0.00615737,0.00615737,0.00615737
70,4562.98,1.03685,1.11467,1.51362,0.83612,0.75449,0.80428,0.61249,1.01025,1.01073,1.38015,0.006064,0.006064,0.006064
71,4627.98,1.05862,1.17373,1.52522,0.83808,0.75172,0.81082,0.60664,1.00653,0.97568,1.37353,0.00597038,0.00597038,0.00597038
72,4693.13,1.03493,1.15303,1.51912,0.85962,0.76025,0.8074,0.60433,1.01347,0.98148,1.39236,0.00587655,0.00587655,0.00587655
73,4758.03,1.03325,1.14886,1.51428,0.84333,0.76745,0.81212,0.60128,1.02499,0.98816,1.40129,0.00578256,0.00578256,0.00578256
74,4822.9,1.00899,1.12062,1.50478,0.85085,0.7644,0.80823,0.60896,0.9902,0.97765,1.37347,0.00568844,0.00568844,0.00568844
75,4887.83,1.00834,1.12852,1.48601,0.85907,0.75708,0.80836,0.60509,0.9864,1.01981,1.35347,0.00559424,0.00559424,0.00559424
76,4952.75,1.01351,1.09435,1.49827,0.83941,0.7767,0.81486,0.61645,1.04145,0.92892,1.38879,0.0055,0.0055,0.0055
77,5017.68,1.03598,1.10936,1.50931,0.82975,0.7469,0.7888,0.59238,1.02668,1.03088,1.40269,0.00540576,0.00540576,0.00540576
78,5082.6,1.00813,1.08064,1.48588,0.84741,0.77076,0.80815,0.61035,0.99998,0.97529,1.36835,0.00531156,0.00531156,0.00531156
79,5153.76,0.99766,1.07763,1.48912,0.83927,0.75212,0.79307,0.59233,1.00548,1.09482,1.39139,0.00521744,0.00521744,0.00521744
80,5226.58,1.00428,1.06223,1.48451,0.89812,0.75891,0.82035,0.62317,1.00205,0.941,1.37266,0.00512345,0.00512345,0.00512345
81,5296.23,1.01336,1.08853,1.4876,0.82978,0.76697,0.80251,0.60152,0.95916,1.01177,1.33739,0.00502962,0.00502962,0.00502962
82,5362.85,0.99875,1.07408,1.48652,0.87767,0.76783,0.82073,0.6168,1.01997,0.93353,1.38915,0.004936,0.004936,0.004936
83,5430.59,0.97669,1.05724,1.47701,0.87297,0.75869,0.80694,0.61076,0.99232,1.02719,1.3722,0.00484263,0.00484263,0.00484263
84,5499.32,0.98516,1.0679,1.47071,0.86017,0.78552,0.82371,0.62419,0.99315,0.91977,1.36341,0.00474954,0.00474954,0.00474954
85,5570.28,0.96742,1.02933,1.45518,0.85398,0.76389,0.80279,0.62196,0.98283,0.97763,1.36913,0.00465678,0.00465678,0.00465678
86,5642.01,0.97824,1.03192,1.46244,0.87856,0.75318,0.81235,0.62332,0.95717,0.96521,1.33426,0.0045644,0.0045644,0.0045644
87,5712.06,0.96532,1.01915,1.45147,0.88008,0.76307,0.81703,0.62504,0.97532,0.9593,1.35721,0.00447242,0.00447242,0.00447242
88,5779.34,0.96482,0.99964,1.45885,0.90184,0.75938,0.82124,0.63134,0.94903,0.93297,1.32787,0.0043809,0.0043809,0.0043809
89,5847.95,0.97928,1.02998,1.46269,0.87717,0.75325,0.80723,0.62864,0.93057,0.98804,1.32283,0.00428986,0.00428986,0.00428986
90,5915.69,0.97338,1.00195,1.44889,0.86841,0.75118,0.80358,0.61415,0.94507,0.98766,1.33436,0.00419936,0.00419936,0.00419936
91,5982.83,0.9524,0.99719,1.44441,0.88986,0.76282,0.82553,0.63639,0.95269,0.89389,1.34257,0.00410942,0.00410942,0.00410942
92,6050.35,0.9727,0.99848,1.46038,0.88008,0.77978,0.83028,0.63796,0.9531,0.89071,1.33827,0.0040201,0.0040201,0.0040201
93,6118.57,0.9438,0.97372,1.43801,0.87174,0.75017,0.80696,0.60863,0.98884,0.99832,1.34956,0.00393143,0.00393143,0.00393143
94,6188.6,0.96271,0.97717,1.44549,0.89818,0.77579,0.82544,0.62658,0.95562,0.89023,1.34398,0.00384344,0.00384344,0.00384344
95,6258.77,0.95005,0.96972,1.44022,0.884,0.77716,0.82379,0.62891,0.92788,0.86706,1.32536,0.00375618,0.00375618,0.00375618
96,6326.84,0.92163,0.94521,1.42234,0.88634,0.77959,0.82841,0.63271,0.93409,0.86768,1.31855,0.00366969,0.00366969,0.00366969
97,6396.71,0.93233,0.95075,1.42537,0.87763,0.78305,0.82541,0.62618,0.94342,0.86996,1.32698,0.00358399,0.00358399,0.00358399
98,6464.57,0.91054,0.9125,1.40423,0.87111,0.78795,0.8288,0.63702,0.91989,0.86196,1.31986,0.00349914,0.00349914,0.00349914
99,6530.36,0.90978,0.93414,1.42466,0.89399,0.75811,0.81813,0.63151,0.92011,0.88206,1.31142,0.00341517,0.00341517,0.00341517
100,6595.93,0.93063,0.94446,1.41798,0.89557,0.77827,0.83105,0.63143,0.92498,0.83983,1.31522,0.00333211,0.00333211,0.00333211
101,6661.4,0.92226,0.92795,1.41316,0.9035,0.76607,0.8215,0.63567,0.91005,0.86917,1.30006,0.00325,0.00325,0.00325
102,6726.88,0.91794,0.91371,1.40711,0.89487,0.75218,0.81752,0.63378,0.90425,0.90623,1.30023,0.00316888,0.00316888,0.00316888
103,6792.55,0.91735,0.91755,1.41257,0.86715,0.77695,0.82734,0.64344,0.92168,0.85395,1.31698,0.00308878,0.00308878,0.00308878
104,6858.11,0.90995,0.90591,1.40952,0.90314,0.76365,0.82995,0.64314,0.91439,0.84867,1.29839,0.00300974,0.00300974,0.00300974
105,6923.94,0.91054,0.90634,1.40171,0.8806,0.7677,0.82496,0.6438,0.91028,0.8634,1.30262,0.00293179,0.00293179,0.00293179
106,6989.55,0.91677,0.90297,1.41143,0.88034,0.77669,0.82563,0.64801,0.92089,0.86531,1.30994,0.00285497,0.00285497,0.00285497
107,7055.3,0.89553,0.8757,1.39527,0.87175,0.78532,0.826,0.64027,0.92168,0.88225,1.31509,0.0027793,0.0027793,0.0027793
108,7120.94,0.89964,0.91152,1.39794,0.894,0.78077,0.83067,0.63861,0.90195,0.83205,1.2906,0.00270483,0.00270483,0.00270483
109,7186.76,0.89689,0.90278,1.39739,0.8797,0.78232,0.8277,0.64686,0.90599,0.84228,1.29794,0.00263159,0.00263159,0.00263159
110,7252.39,0.89467,0.87966,1.38979,0.88746,0.78653,0.83516,0.65453,0.90622,0.81478,1.2949,0.00255961,0.00255961,0.00255961
111,7318.15,0.88429,0.87383,1.39336,0.88492,0.78217,0.82746,0.64364,0.91514,0.85717,1.29779,0.00248891,0.00248891,0.00248891
112,7383.69,0.88113,0.85285,1.38289,0.88842,0.77405,0.83007,0.65138,0.90153,0.84864,1.28766,0.00241954,0.00241954,0.00241954
113,7449.27,0.87736,0.86278,1.38224,0.9074,0.76466,0.83175,0.63984,0.89908,0.82826,1.29412,0.00235151,0.00235151,0.00235151
114,7515.13,0.86747,0.84343,1.37526,0.89441,0.77786,0.82927,0.64707,0.90196,0.87543,1.29272,0.00228487,0.00228487,0.00228487
115,7580.81,0.88179,0.85856,1.37539,0.90227,0.77011,0.8291,0.65179,0.87855,0.83625,1.27655,0.00221964,0.00221964,0.00221964
116,7646.39,0.85196,0.83763,1.36404,0.90641,0.76816,0.82772,0.64495,0.88898,0.85588,1.28901,0.00215585,0.00215585,0.00215585
117,7712.12,0.8547,0.83433,1.36994,0.90111,0.76695,0.83114,0.64981,0.89141,0.81845,1.29208,0.00209352,0.00209352,0.00209352
118,7777.64,0.88324,0.86645,1.38101,0.87315,0.7846,0.82272,0.64037,0.87942,0.85347,1.27533,0.00203269,0.00203269,0.00203269
119,7844.05,0.86465,0.83082,1.37302,0.89419,0.77814,0.82668,0.64703,0.88124,0.8444,1.27346,0.00197338,0.00197338,0.00197338
120,7910.04,0.85131,0.80992,1.35184,0.90883,0.77074,0.8281,0.64518,0.87628,0.85256,1.26522,0.00191562,0.00191562,0.00191562
121,7975.86,0.8871,0.84505,1.38359,0.90099,0.77702,0.83137,0.64797,0.87827,0.83056,1.27317,0.00185942,0.00185942,0.00185942
122,8041.81,0.86349,0.84492,1.36804,0.90397,0.78294,0.83405,0.65225,0.87192,0.8124,1.27116,0.00180483,0.00180483,0.00180483
123,8107.48,0.84256,0.80532,1.34348,0.93087,0.77354,0.83355,0.64757,0.89331,0.83563,1.29007,0.00175185,0.00175185,0.00175185
124,8172.47,0.82351,0.78491,1.34102,0.89178,0.78663,0.83238,0.66028,0.88152,0.84708,1.28178,0.00170052,0.00170052,0.00170052
125,8237.65,0.85454,0.82128,1.35098,0.92417,0.76672,0.83014,0.65947,0.86935,0.82139,1.27013,0.00165086,0.00165086,0.00165086
126,8302.73,0.85731,0.82624,1.35749,0.8955,0.77854,0.83309,0.65257,0.88376,0.82701,1.29165,0.00160289,0.00160289,0.00160289
127,8367.75,0.83654,0.79035,1.34924,0.92316,0.77124,0.83241,0.65774,0.87798,0.82003,1.2764,0.00155662,0.00155662,0.00155662
128,8432.83,0.81961,0.78862,1.33566,0.91777,0.76191,0.82958,0.65222,0.87272,0.82195,1.27246,0.00151208,0.00151208,0.00151208
129,8497.79,0.84225,0.79527,1.34949,0.92422,0.77473,0.83388,0.6595,0.8636,0.81507,1.26537,0.0014693,0.0014693,0.0014693
130,8562.79,0.82699,0.79324,1.34089,0.90186,0.77761,0.82983,0.64881,0.87723,0.82505,1.28178,0.00142828,0.00142828,0.00142828
131,8627.86,0.83162,0.78137,1.3422,0.89798,0.78717,0.83677,0.65726,0.87231,0.80735,1.27505,0.00138905,0.00138905,0.00138905
132,8692.93,0.82391,0.7731,1.34419,0.89994,0.78927,0.8356,0.66049,0.87252,0.79362,1.27371,0.00135162,0.00135162,0.00135162
133,8758.07,0.83583,0.79789,1.34838,0.91562,0.77502,0.83314,0.66869,0.87736,0.80652,1.27432,0.00131601,0.00131601,0.00131601
134,8823.13,0.81953,0.77054,1.33935,0.92264,0.77249,0.82829,0.65011,0.88909,0.81803,1.30075,0.00128223,0.00128223,0.00128223
135,8888.15,0.81752,0.76584,1.33097,0.9086,0.77841,0.83089,0.65453,0.88059,0.81548,1.29229,0.00125031,0.00125031,0.00125031
136,8953.32,0.83226,0.80106,1.34314,0.91731,0.77996,0.82894,0.65239,0.86718,0.81416,1.2762,0.00122025,0.00122025,0.00122025
137,9018.33,0.80453,0.74366,1.32573,0.92398,0.77901,0.83376,0.65098,0.87196,0.80112,1.27651,0.00119206,0.00119206,0.00119206
138,9083.5,0.81868,0.76982,1.33169,0.91239,0.78095,0.83085,0.65099,0.86974,0.79826,1.28468,0.00116577,0.00116577,0.00116577
139,9148.55,0.81126,0.77475,1.3254,0.91679,0.76892,0.83028,0.65264,0.87568,0.81436,1.28468,0.00114138,0.00114138,0.00114138
140,9213.7,0.81416,0.76163,1.33089,0.90824,0.7746,0.82866,0.64909,0.87305,0.83014,1.28636,0.00111889,0.00111889,0.00111889
141,9299.15,0.65392,0.50642,1.24572,0.91919,0.78231,0.83403,0.65187,0.85936,0.79088,1.27451,0.00109834,0.00109834,0.00109834
142,9364.29,0.64189,0.49126,1.22597,0.90844,0.77731,0.83204,0.65894,0.85579,0.81224,1.27489,0.00107971,0.00107971,0.00107971
143,9429.54,0.64081,0.48611,1.22708,0.94043,0.76791,0.83781,0.65961,0.86221,0.78327,1.27572,0.00106302,0.00106302,0.00106302
144,9494.94,0.64062,0.48445,1.22159,0.93219,0.76346,0.83059,0.65239,0.86678,0.82158,1.27461,0.00104827,0.00104827,0.00104827
145,9560.05,0.63841,0.4998,1.23183,0.92301,0.76295,0.82724,0.64246,0.88081,0.82524,1.28936,0.00103548,0.00103548,0.00103548
146,9625.18,0.63163,0.47484,1.2201,0.8848,0.78717,0.82975,0.64108,0.88593,0.834,1.29508,0.00102465,0.00102465,0.00102465
147,9690.27,0.63402,0.48004,1.22017,0.89927,0.77611,0.82922,0.6508,0.8796,0.82313,1.2926,0.00101578,0.00101578,0.00101578
148,9755.4,0.60824,0.45713,1.19514,0.88782,0.78631,0.83275,0.65664,0.87309,0.82019,1.29404,0.00100888,0.00100888,0.00100888
149,9820.51,0.6222,0.48001,1.21139,0.89064,0.7904,0.83216,0.65874,0.87379,0.80888,1.28944,0.00100395,0.00100395,0.00100395
150,9885.67,0.63052,0.46744,1.21501,0.8947,0.78922,0.83144,0.6611,0.87115,0.8119,1.28591,0.00100099,0.00100099,0.00100099
