epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,11575.4,0.87227,0.90824,1.31057,0.88803,0.81138,0.89214,0.69766,0.70697,0.63886,1.11232,0.00908438,0.00908438,0.00908438
64,11758.3,0.85364,0.8968,1.31248,0.88976,0.80305,0.87448,0.6916,0.70748,0.697,1.11606,0.0090557,0.0090557,0.0090557
65,11941.6,0.88041,0.89757,1.3193,0.89181,0.80654,0.88424,0.69693,0.71371,0.66035,1.12498,0.00902662,0.00902662,0.00902662
66,12125.2,0.86792,0.89825,1.30578,0.86469,0.80596,0.87447,0.68881,0.71519,0.70088,1.12056,0.00899716,0.00899716,0.00899716
67,12308.6,0.87196,0.90197,1.31012,0.87036,0.81563,0.87783,0.6925,0.70456,0.65116,1.1192,0.00896731,0.00896731,0.00896731
68,12491.7,0.8574,0.87721,1.30394,0.86271,0.78936,0.87559,0.70063,0.71504,0.68105,1.12119,0.00893708,0.00893708,0.00893708
69,12674.8,0.84445,0.87897,1.29935,0.87847,0.7887,0.88069,0.69339,0.71157,0.67163,1.11313,0.00890648,0.00890648,0.00890648
70,12857.8,0.86105,0.88343,1.30871,0.88152,0.80321,0.87602,0.68734,0.72393,0.69026,1.13265,0.0088755,0.0088755,0.0088755
71,13041.2,0.85592,0.87101,1.30182,0.86054,0.82611,0.879,0.69869,0.68968,0.62015,1.0948,0.00884415,0.00884415,0.00884415
72,13224.7,0.85074,0.86637,1.29528,0.90948,0.78898,0.87792,0.69019,0.71,0.63983,1.12795,0.00881244,0.00881244,0.00881244
73,13408.2,0.85627,0.8696,1.30508,0.91789,0.77891,0.88374,0.69395,0.7259,0.6487,1.13549,0.00878036,0.00878036,0.00878036
74,13591.5,0.84999,0.87371,1.29694,0.87718,0.81455,0.88396,0.68452,0.73738,0.66196,1.13636,0.00874792,0.00874792,0.00874792
75,13774.8,0.84765,0.86885,1.29397,0.86633,0.84449,0.89098,0.6988,0.70761,0.62936,1.09745,0.00871513,0.00871513,0.00871513
76,13958.3,0.86075,0.88005,1.30319,0.89538,0.79455,0.88112,0.69112,0.69465,0.66484,1.09905,0.00868198,0.00868198,0.00868198
77,14141.4,0.84634,0.86817,1.29787,0.88123,0.79843,0.87881,0.6909,0.70558,0.67222,1.11199,0.00864849,0.00864849,0.00864849
78,14324.7,0.84443,0.85541,1.28784,0.93126,0.7796,0.88755,0.69865,0.72271,0.65438,1.11075,0.00861464,0.00861464,0.00861464
79,14508.1,0.83969,0.86473,1.29186,0.88745,0.78492,0.8687,0.6923,0.70182,0.67424,1.09953,0.00858046,0.00858046,0.00858046
80,14691.4,0.8491,0.85449,1.29445,0.88703,0.80699,0.87706,0.69684,0.69309,0.65128,1.09459,0.00854594,0.00854594,0.00854594
81,14874.6,0.83707,0.8579,1.29067,0.8869,0.80939,0.8803,0.69286,0.69634,0.64768,1.09093,0.00851109,0.00851109,0.00851109
82,15057.6,0.809,0.82232,1.26874,0.88141,0.8127,0.88295,0.70903,0.68598,0.65884,1.08728,0.0084759,0.0084759,0.0084759
83,15240.8,0.82667,0.82758,1.28744,0.91207,0.79193,0.88036,0.70002,0.70153,0.68517,1.09801,0.00844039,0.00844039,0.00844039
84,15424,0.83195,0.83845,1.28356,0.90492,0.78357,0.87793,0.69905,0.69432,0.68557,1.09582,0.00840456,0.00840456,0.00840456
85,15607.2,0.83913,0.84888,1.28872,0.91092,0.75595,0.86462,0.69259,0.70152,0.72596,1.10207,0.00836841,0.00836841,0.00836841
86,15790.7,0.83144,0.83303,1.28106,0.88321,0.79975,0.86611,0.69878,0.69156,0.67752,1.09957,0.00833194,0.00833194,0.00833194
87,15973.7,0.84317,0.84795,1.28963,0.88673,0.82439,0.88189,0.7022,0.68148,0.638,1.08219,0.00829517,0.00829517,0.00829517
88,16156.7,0.82943,0.83225,1.28543,0.9081,0.81422,0.89389,0.70884,0.6809,0.60606,1.08044,0.00825808,0.00825808,0.00825808
89,16339.5,0.81586,0.81488,1.27475,0.92226,0.79712,0.89035,0.7089,0.68103,0.60318,1.08605,0.0082207,0.0082207,0.0082207
90,16522.6,0.83384,0.84454,1.2853,0.89951,0.77941,0.87192,0.70352,0.68278,0.6661,1.0862,0.00818301,0.00818301,0.00818301
91,16705.7,0.82285,0.81698,1.27712,0.87527,0.8151,0.87463,0.70473,0.68302,0.65301,1.08656,0.00814503,0.00814503,0.00814503
92,16888.7,0.82322,0.81736,1.27681,0.84169,0.81852,0.87351,0.6922,0.68841,0.6594,1.08965,0.00810677,0.00810677,0.00810677
93,17071.8,0.81172,0.80309,1.26791,0.903,0.80685,0.8927,0.70226,0.68897,0.62497,1.08748,0.00806821,0.00806821,0.00806821
94,17254.8,0.8121,0.80937,1.27317,0.90436,0.80437,0.89147,0.70529,0.68191,0.62831,1.08877,0.00802938,0.00802938,0.00802938
95,17437.9,0.82305,0.82277,1.28014,0.91199,0.78409,0.88956,0.71174,0.69267,0.62741,1.09151,0.00799026,0.00799026,0.00799026
96,17621,0.81848,0.813,1.27472,0.88213,0.79308,0.87965,0.70198,0.70074,0.67917,1.0992,0.00795088,0.00795088,0.00795088
97,17804.1,0.8221,0.81766,1.27778,0.84984,0.80901,0.87175,0.69895,0.70468,0.68729,1.10776,0.00791122,0.00791122,0.00791122
98,17987.2,0.81994,0.81733,1.27393,0.89636,0.78687,0.87102,0.69961,0.69402,0.66294,1.10439,0.0078713,0.0078713,0.0078713
99,18170.5,0.80628,0.79711,1.26134,0.92081,0.7678,0.87317,0.7005,0.69678,0.65582,1.1039,0.00783112,0.00783112,0.00783112
100,18353.6,0.81873,0.8082,1.26805,0.91774,0.76825,0.86915,0.69588,0.70219,0.64457,1.1087,0.00779069,0.00779069,0.00779069
101,18536.7,0.82004,0.80474,1.27203,0.91245,0.78257,0.87498,0.694,0.70983,0.6364,1.1136,0.00775,0.00775,0.00775
102,18719.8,0.79858,0.79271,1.26592,0.89282,0.7703,0.87031,0.6957,0.70415,0.64684,1.11471,0.00770907,0.00770907,0.00770907
103,18902.9,0.81327,0.79879,1.26718,0.9104,0.7862,0.8804,0.70046,0.70577,0.62082,1.1172,0.00766789,0.00766789,0.00766789
104,19086.3,0.80014,0.78273,1.26123,0.92111,0.78187,0.88283,0.70015,0.70832,0.62955,1.12141,0.00762648,0.00762648,0.00762648
105,19269.2,0.8023,0.79428,1.26424,0.86922,0.79733,0.87967,0.6981,0.70433,0.61582,1.11906,0.00758483,0.00758483,0.00758483
106,19452.4,0.79154,0.76812,1.24862,0.92144,0.75682,0.86739,0.6941,0.71573,0.67027,1.12339,0.00754296,0.00754296,0.00754296
107,19635.1,0.80489,0.79138,1.26541,0.91224,0.76392,0.86851,0.69351,0.71891,0.68113,1.13015,0.00750086,0.00750086,0.00750086
108,19817.9,0.80071,0.79077,1.26058,0.90153,0.77015,0.87188,0.69144,0.71591,0.67139,1.12781,0.00745854,0.00745854,0.00745854
109,20001,0.7956,0.77209,1.25226,0.91291,0.77249,0.86566,0.69464,0.72719,0.6744,1.13863,0.00741601,0.00741601,0.00741601
110,20183.8,0.78645,0.77239,1.24615,0.91763,0.76766,0.86689,0.69144,0.72358,0.69448,1.1338,0.00737326,0.00737326,0.00737326
111,20367.9,0.79606,0.76532,1.25272,0.91139,0.76832,0.86998,0.69114,0.71691,0.67701,1.12664,0.00733031,0.00733031,0.00733031
112,20554.3,0.79043,0.76526,1.25426,0.92206,0.76751,0.86555,0.69251,0.71926,0.66363,1.13532,0.00728717,0.00728717,0.00728717
113,20741.2,0.78986,0.77254,1.25322,0.91309,0.77245,0.86939,0.69702,0.70654,0.63916,1.12316,0.00724382,0.00724382,0.00724382
114,20927.9,0.79684,0.76834,1.25215,0.91188,0.77439,0.87601,0.69842,0.71158,0.63466,1.12306,0.00720028,0.00720028,0.00720028
115,21112,0.80628,0.77175,1.25416,0.89813,0.79063,0.88141,0.70204,0.71365,0.62411,1.12138,0.00715656,0.00715656,0.00715656
116,21295.5,0.78886,0.7569,1.24879,0.90261,0.79765,0.88091,0.70299,0.71599,0.62025,1.12451,0.00711266,0.00711266,0.00711266
117,21479,0.78341,0.75531,1.24964,0.88452,0.79683,0.87059,0.69975,0.70554,0.64565,1.11184,0.00706857,0.00706857,0.00706857
118,21662.1,0.7879,0.76319,1.25118,0.85406,0.82056,0.87399,0.70336,0.69484,0.63036,1.10002,0.00702432,0.00702432,0.00702432
119,21845.8,0.78221,0.7579,1.24866,0.88851,0.79213,0.87805,0.70242,0.70035,0.62227,1.10797,0.0069799,0.0069799,0.0069799
120,22029.6,0.78435,0.75399,1.2482,0.91105,0.77591,0.88042,0.7061,0.70023,0.61759,1.10695,0.00693532,0.00693532,0.00693532
121,22213.2,0.78333,0.74935,1.2412,0.8734,0.80274,0.87747,0.70222,0.69632,0.61724,1.10111,0.00689058,0.00689058,0.00689058
122,22398.2,0.79062,0.7542,1.25244,0.8739,0.80085,0.87796,0.70127,0.69837,0.61679,1.10185,0.00684568,0.00684568,0.00684568
123,22585.3,0.78373,0.7483,1.23867,0.87694,0.81096,0.87981,0.70082,0.69685,0.61848,1.1025,0.00680064,0.00680064,0.00680064
124,22770.1,0.77882,0.74773,1.23948,0.8761,0.81885,0.88405,0.70106,0.702,0.61992,1.1055,0.00675546,0.00675546,0.00675546
125,22953.5,0.7724,0.74154,1.23688,0.88068,0.83039,0.88646,0.70118,0.70461,0.62504,1.10748,0.00671014,0.00671014,0.00671014
126,23137.3,0.77734,0.73612,1.23399,0.87236,0.82738,0.88661,0.70208,0.7012,0.6242,1.10111,0.00666469,0.00666469,0.00666469
127,23321,0.77089,0.73359,1.23482,0.89328,0.80657,0.88545,0.69956,0.7014,0.62453,1.10127,0.0066191,0.0066191,0.0066191
128,23505,0.76799,0.73328,1.23334,0.90479,0.80342,0.89018,0.70079,0.6985,0.62532,1.09772,0.0065734,0.0065734,0.0065734
129,23688.5,0.78086,0.74219,1.23818,0.90655,0.80408,0.88718,0.69871,0.69779,0.63029,1.09853,0.00652758,0.00652758,0.00652758
130,23872.2,0.76844,0.7367,1.23774,0.90753,0.8084,0.88181,0.69832,0.69442,0.6321,1.09941,0.00648164,0.00648164,0.00648164
131,24055.9,0.77875,0.73595,1.239,0.90584,0.80294,0.8773,0.69882,0.69576,0.63643,1.1023,0.0064356,0.0064356,0.0064356
132,24239.2,0.77104,0.74279,1.23982,0.90214,0.79881,0.87864,0.6981,0.69609,0.62632,1.10341,0.00638946,0.00638946,0.00638946
133,24422.7,0.75679,0.72366,1.23128,0.89499,0.79881,0.87618,0.69898,0.69626,0.62944,1.10067,0.00634322,0.00634322,0.00634322
134,24606.3,0.75774,0.72452,1.2328,0.89743,0.79575,0.87554,0.69997,0.69829,0.63605,1.10634,0.00629688,0.00629688,0.00629688
135,24790,0.7724,0.7307,1.2302,0.89538,0.79618,0.87667,0.69876,0.68858,0.63157,1.09737,0.00625046,0.00625046,0.00625046
136,24973.9,0.76767,0.72787,1.23097,0.88902,0.8013,0.87451,0.69725,0.68887,0.62791,1.09865,0.00620396,0.00620396,0.00620396
137,25157.7,0.76397,0.72279,1.23179,0.88281,0.80704,0.8763,0.69542,0.69148,0.62461,1.0992,0.00615737,0.00615737,0.00615737
138,25341.6,0.75099,0.71622,1.2274,0.91328,0.78376,0.8759,0.69522,0.69535,0.63002,1.10267,0.00611072,0.00611072,0.00611072
139,25525.4,0.75891,0.7153,1.2295,0.9139,0.78985,0.87726,0.69713,0.69569,0.63206,1.10251,0.006064,0.006064,0.006064
140,25709.1,0.7672,0.71491,1.23382,0.91575,0.78667,0.87772,0.69645,0.69924,0.63534,1.10706,0.00601722,0.00601722,0.00601722
141,25893,0.75786,0.71169,1.22241,0.90878,0.78916,0.8772,0.69807,0.69866,0.63116,1.10662,0.00597038,0.00597038,0.00597038
142,26076.8,0.74951,0.71554,1.22508,0.90907,0.78877,0.87976,0.69937,0.69806,0.62443,1.10705,0.00592349,0.00592349,0.00592349
143,26260.8,0.76508,0.71326,1.22682,0.91187,0.78608,0.87834,0.69994,0.69767,0.62373,1.10599,0.00587655,0.00587655,0.00587655
144,26444.3,0.75759,0.71755,1.23045,0.91072,0.78432,0.8778,0.69776,0.69634,0.62013,1.10471,0.00582957,0.00582957,0.00582957
145,26628.1,0.75261,0.69518,1.22122,0.91792,0.78389,0.87566,0.69828,0.69774,0.62291,1.10506,0.00578256,0.00578256,0.00578256
146,26811.9,0.74714,0.69901,1.22003,0.92268,0.78106,0.87527,0.69778,0.70135,0.62722,1.10793,0.00573551,0.00573551,0.00573551
147,26995.7,0.75518,0.70622,1.2255,0.92282,0.77727,0.87623,0.70116,0.70214,0.62389,1.10795,0.00568844,0.00568844,0.00568844
148,27179.4,0.74539,0.70147,1.21648,0.92479,0.78113,0.87873,0.70277,0.70149,0.61661,1.10652,0.00564135,0.00564135,0.00564135
149,27363.1,0.7392,0.69543,1.21469,0.92455,0.77765,0.87975,0.70463,0.69946,0.61657,1.10521,0.00559424,0.00559424,0.00559424
150,27546.9,0.74466,0.69364,1.21691,0.92407,0.78015,0.88105,0.70527,0.69841,0.61374,1.10408,0.00554712,0.00554712,0.00554712
151,27730.9,0.74538,0.6998,1.21502,0.92425,0.77295,0.88116,0.70553,0.6984,0.61538,1.10566,0.0055,0.0055,0.0055
152,27914.9,0.74168,0.69908,1.21569,0.92523,0.76838,0.8787,0.70266,0.69756,0.62068,1.10315,0.00545288,0.00545288,0.00545288
153,28099,0.7438,0.69267,1.2135,0.93217,0.76392,0.87872,0.70407,0.69838,0.62081,1.10408,0.00540576,0.00540576,0.00540576
154,28282.9,0.74281,0.69759,1.21773,0.93113,0.76521,0.87949,0.70454,0.69762,0.62087,1.10397,0.00535865,0.00535865,0.00535865
155,28466.8,0.74283,0.68743,1.21185,0.93409,0.76341,0.88068,0.70353,0.69882,0.61896,1.1058,0.00531156,0.00531156,0.00531156
156,28650.9,0.72617,0.67597,1.20334,0.93609,0.76341,0.88009,0.70352,0.70053,0.62093,1.10739,0.00526449,0.00526449,0.00526449
157,28834.7,0.73613,0.68154,1.20794,0.9355,0.76341,0.87927,0.70248,0.69894,0.61921,1.10495,0.00521744,0.00521744,0.00521744
158,29018.6,0.74672,0.69851,1.22267,0.87569,0.80964,0.88171,0.70227,0.70212,0.61792,1.10883,0.00517043,0.00517043,0.00517043
159,29202.2,0.73465,0.68305,1.20841,0.8777,0.81737,0.88385,0.70131,0.70461,0.62148,1.10933,0.00512345,0.00512345,0.00512345
160,29385.8,0.72262,0.6654,1.2042,0.87767,0.81643,0.88214,0.70181,0.70536,0.62228,1.11067,0.00507651,0.00507651,0.00507651
161,29569.7,0.74357,0.68659,1.212,0.87839,0.81685,0.88278,0.70137,0.70581,0.62423,1.11071,0.00502962,0.00502962,0.00502962
162,29753.6,0.74728,0.68897,1.21457,0.88144,0.81031,0.88138,0.70142,0.70747,0.62583,1.11235,0.00498278,0.00498278,0.00498278
163,29937.6,0.73321,0.67597,1.20842,0.88275,0.8121,0.88359,0.70307,0.70707,0.62949,1.10957,0.004936,0.004936,0.004936
164,30121.2,0.73121,0.67742,1.20671,0.9003,0.79233,0.88359,0.70368,0.70681,0.6329,1.10904,0.00488928,0.00488928,0.00488928
165,30305.2,0.72655,0.67509,1.20321,0.87962,0.81403,0.88546,0.70296,0.70605,0.63416,1.10797,0.00484263,0.00484263,0.00484263
166,30489,0.73217,0.67598,1.20655,0.86902,0.82798,0.88568,0.70128,0.70621,0.63597,1.10795,0.00479604,0.00479604,0.00479604
167,30672.9,0.71867,0.65204,1.20065,0.87937,0.81599,0.88435,0.70056,0.70645,0.639,1.10801,0.00474954,0.00474954,0.00474954
168,30857.1,0.72804,0.66785,1.20201,0.87645,0.81652,0.88112,0.69827,0.70763,0.6418,1.10968,0.00470312,0.00470312,0.00470312
169,31041,0.71526,0.65613,1.18857,0.87511,0.81652,0.88048,0.69746,0.70872,0.64187,1.11094,0.00465678,0.00465678,0.00465678
170,31224.9,0.70685,0.6525,1.19506,0.87283,0.81586,0.88049,0.69797,0.70921,0.64155,1.11141,0.00461054,0.00461054,0.00461054
171,31408.6,0.71901,0.65059,1.19626,0.8924,0.79586,0.88043,0.69905,0.70946,0.64309,1.11241,0.0045644,0.0045644,0.0045644
172,31592.7,0.72285,0.66029,1.19823,0.91552,0.78654,0.87796,0.69772,0.71069,0.64684,1.11426,0.00451836,0.00451836,0.00451836
173,31776.6,0.72289,0.66373,1.20323,0.91682,0.78724,0.8775,0.69832,0.71062,0.64836,1.1142,0.00447242,0.00447242,0.00447242
174,31960.5,0.71179,0.66202,1.19551,0.91549,0.79108,0.87903,0.69758,0.70993,0.65044,1.11408,0.0044266,0.0044266,0.0044266
175,32144.6,0.71654,0.65331,1.19207,0.91238,0.79389,0.87732,0.69712,0.70886,0.65228,1.11392,0.0043809,0.0043809,0.0043809
176,32328.8,0.71622,0.65107,1.19572,0.91043,0.79654,0.87922,0.69732,0.70929,0.65255,1.11488,0.00433531,0.00433531,0.00433531
177,32512.5,0.71504,0.6437,1.19024,0.90392,0.79911,0.87961,0.69701,0.70897,0.65392,1.11524,0.00428986,0.00428986,0.00428986
178,32696.4,0.71339,0.65996,1.1992,0.91307,0.79317,0.87777,0.69708,0.70837,0.65565,1.11467,0.00424454,0.00424454,0.00424454
179,32880.3,0.71966,0.65875,1.19601,0.90959,0.79243,0.87749,0.69688,0.70817,0.65712,1.11446,0.00419936,0.00419936,0.00419936
180,33063.9,0.71262,0.64776,1.18943,0.89801,0.7975,0.87697,0.69671,0.70772,0.65654,1.11425,0.00415432,0.00415432,0.00415432
181,33247.8,0.70027,0.64245,1.18859,0.89988,0.79737,0.87782,0.69844,0.70809,0.65731,1.11469,0.00410942,0.00410942,0.00410942
182,33431.9,0.70816,0.65196,1.18816,0.90225,0.79782,0.87735,0.69894,0.70844,0.65628,1.1154,0.00406468,0.00406468,0.00406468
183,33616.2,0.71178,0.64544,1.19217,0.90539,0.79906,0.87809,0.69896,0.70791,0.65493,1.11511,0.0040201,0.0040201,0.0040201
184,33800,0.69708,0.63281,1.1843,0.90122,0.79789,0.87888,0.69939,0.70783,0.65495,1.11494,0.00397568,0.00397568,0.00397568
