epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,6179.33,0.86074,0.95329,1.31476,0.85944,0.78621,0.86366,0.67011,0.75225,0.75467,1.17675,0.000942464,0.000942464,0.000942464
33,6369.32,0.85553,0.94382,1.31206,0.81829,0.77318,0.8151,0.63638,0.74984,0.89469,1.13922,0.000938772,0.000938772,0.000938772
34,6559.5,0.85552,0.92682,1.30665,0.875,0.80661,0.88009,0.66726,0.77367,0.72859,1.17078,0.000934973,0.000934973,0.000934973
35,6749.6,0.85683,0.91955,1.30587,0.89755,0.75582,0.8647,0.6706,0.72906,0.7479,1.13119,0.000931067,0.000931067,0.000931067
36,6939.89,0.84329,0.91129,1.29883,0.886,0.76192,0.84867,0.66395,0.75718,0.80574,1.15418,0.000927057,0.000927057,0.000927057
37,7129.72,0.8422,0.91333,1.30257,0.85254,0.77608,0.8332,0.64969,0.71074,0.89129,1.13832,0.000922942,0.000922942,0.000922942
38,7319.81,0.8373,0.88846,1.29011,0.84593,0.76496,0.83725,0.66476,0.73814,0.84834,1.14817,0.000918725,0.000918725,0.000918725
39,7509.89,0.84153,0.88245,1.28698,0.88941,0.75091,0.83779,0.65055,0.72959,0.82792,1.12931,0.000914405,0.000914405,0.000914405
40,7700.25,0.82529,0.85537,1.28778,0.8459,0.79476,0.86095,0.67111,0.7197,0.74,1.11938,0.000909984,0.000909984,0.000909984
41,7890.48,0.83659,0.86592,1.28142,0.89192,0.76618,0.85198,0.67379,0.76161,0.78393,1.16497,0.000905463,0.000905463,0.000905463
42,8080.58,0.82549,0.86482,1.28354,0.89444,0.74877,0.85216,0.66363,0.72254,0.78434,1.141,0.000900844,0.000900844,0.000900844
43,8270.67,0.8326,0.86867,1.29491,0.88087,0.81316,0.88249,0.68121,0.72106,0.63874,1.13316,0.000896127,0.000896127,0.000896127
44,8460.74,0.8186,0.84664,1.28599,0.9069,0.71939,0.83089,0.65685,0.7281,0.86181,1.15007,0.000891313,0.000891313,0.000891313
45,8650.77,0.81249,0.83944,1.27542,0.85574,0.80081,0.85488,0.6749,0.7467,0.71262,1.15465,0.000886404,0.000886404,0.000886404
46,8840.97,0.80634,0.82629,1.26577,0.88037,0.79385,0.8702,0.67493,0.73765,0.6863,1.13427,0.000881401,0.000881401,0.000881401
47,9031.1,0.81749,0.83695,1.27959,0.86479,0.75614,0.82767,0.65953,0.75909,0.87323,1.16253,0.000876305,0.000876305,0.000876305
48,9221.4,0.79927,0.82414,1.26945,0.85513,0.81046,0.8624,0.67932,0.72777,0.69177,1.13577,0.000871117,0.000871117,0.000871117
49,9411.89,0.79979,0.8174,1.26851,0.89072,0.77994,0.85944,0.68156,0.71288,0.75738,1.11813,0.000865839,0.000865839,0.000865839
50,9602.35,0.80731,0.82626,1.27492,0.87097,0.79068,0.87107,0.68769,0.7157,0.72753,1.13059,0.000860473,0.000860473,0.000860473
51,9792.63,0.80117,0.82077,1.26686,0.88442,0.808,0.86945,0.68483,0.71032,0.70761,1.12116,0.000855018,0.000855018,0.000855018
52,9983.19,0.79327,0.79476,1.26386,0.87138,0.8127,0.86473,0.67462,0.73427,0.68446,1.14462,0.000849477,0.000849477,0.000849477
53,10176.3,0.80572,0.80977,1.26714,0.92372,0.76589,0.86792,0.67005,0.73015,0.73081,1.15198,0.000843851,0.000843851,0.000843851
54,10368.2,0.81078,0.80827,1.26606,0.83108,0.82107,0.86018,0.67514,0.73303,0.69669,1.14883,0.000838141,0.000838141,0.000838141
55,10559.3,0.78948,0.79202,1.25699,0.91334,0.76583,0.85829,0.68359,0.69057,0.74974,1.10742,0.000832349,0.000832349,0.000832349
56,10749.7,0.79033,0.78436,1.25983,0.8456,0.82519,0.8664,0.68896,0.72114,0.72822,1.12154,0.000826477,0.000826477,0.000826477
57,10943.3,0.77972,0.77407,1.24921,0.88987,0.78784,0.8603,0.68317,0.69662,0.71262,1.11955,0.000820525,0.000820525,0.000820525
58,11134.2,0.78485,0.78835,1.25297,0.86265,0.81468,0.86076,0.67934,0.71062,0.73497,1.12133,0.000814495,0.000814495,0.000814495
59,11325.2,0.76857,0.75608,1.24063,0.89782,0.7909,0.87875,0.6927,0.70707,0.66722,1.11019,0.000808389,0.000808389,0.000808389
60,11515.6,0.77661,0.7524,1.24289,0.89858,0.7863,0.87439,0.68805,0.71216,0.72813,1.12463,0.000802208,0.000802208,0.000802208
61,11709.2,0.77195,0.75662,1.24562,0.90926,0.79094,0.85818,0.68862,0.71029,0.72012,1.12195,0.000795954,0.000795954,0.000795954
62,11899.8,0.77042,0.74578,1.24196,0.88263,0.79998,0.86989,0.69826,0.71506,0.69377,1.13925,0.000789628,0.000789628,0.000789628
63,12094.8,0.76167,0.75351,1.23958,0.89167,0.79135,0.87938,0.69886,0.69222,0.67009,1.1115,0.000783231,0.000783231,0.000783231
64,12287.8,0.77524,0.75766,1.24289,0.93032,0.7779,0.88337,0.68958,0.70159,0.65432,1.1189,0.000776766,0.000776766,0.000776766
65,12479.7,0.77181,0.74546,1.23931,0.88944,0.76619,0.86122,0.67999,0.72437,0.7005,1.12216,0.000770234,0.000770234,0.000770234
66,12671.4,0.76942,0.742,1.23499,0.9206,0.77394,0.86701,0.69517,0.69916,0.72653,1.11136,0.000763637,0.000763637,0.000763637
67,12873.6,0.75162,0.72891,1.223,0.89981,0.77211,0.8715,0.69958,0.7002,0.65482,1.12434,0.000756976,0.000756976,0.000756976
68,13070.7,0.76925,0.74724,1.24233,0.89609,0.79092,0.86381,0.69301,0.71001,0.72014,1.11964,0.000750252,0.000750252,0.000750252
69,13261.8,0.75109,0.72135,1.2262,0.9243,0.76649,0.86043,0.69433,0.72142,0.71219,1.13194,0.000743468,0.000743468,0.000743468
70,13451.6,0.7607,0.71469,1.22676,0.90958,0.79326,0.87768,0.69956,0.67971,0.6335,1.09597,0.000736625,0.000736625,0.000736625
71,13640.7,0.75444,0.71336,1.22844,0.91589,0.78857,0.87128,0.70003,0.70086,0.6846,1.10158,0.000729725,0.000729725,0.000729725
72,13829.6,0.7457,0.71077,1.2238,0.9264,0.78482,0.86529,0.69546,0.68609,0.66491,1.09619,0.00072277,0.00072277,0.00072277
73,14024.2,0.74638,0.7019,1.21827,0.86659,0.80878,0.86929,0.69592,0.68349,0.69458,1.08991,0.000715761,0.000715761,0.000715761
74,14222.8,0.75016,0.7015,1.22554,0.93569,0.78435,0.87466,0.70487,0.67843,0.66922,1.08676,0.0007087,0.0007087,0.0007087
75,14423.9,0.74644,0.71045,1.2266,0.92477,0.79451,0.87461,0.70537,0.69824,0.63342,1.10662,0.000701588,0.000701588,0.000701588
76,14623.6,0.74914,0.70303,1.21819,0.90406,0.78943,0.86832,0.69759,0.69431,0.69638,1.10678,0.000694428,0.000694428,0.000694428
77,14828.5,0.73967,0.69585,1.21718,0.87559,0.80661,0.85717,0.69083,0.71313,0.76285,1.12396,0.000687222,0.000687222,0.000687222
78,15026.5,0.72869,0.68399,1.21283,0.89603,0.79881,0.86604,0.70244,0.69736,0.71539,1.10352,0.00067997,0.00067997,0.00067997
79,15221.1,0.72846,0.67728,1.20812,0.91397,0.79333,0.86271,0.69928,0.70864,0.71441,1.12116,0.000672675,0.000672675,0.000672675
80,15416.9,0.7402,0.68559,1.21807,0.86126,0.80128,0.85385,0.69599,0.68938,0.72779,1.1011,0.000665339,0.000665339,0.000665339
81,15613.7,0.73115,0.69158,1.21188,0.90498,0.77197,0.86361,0.69605,0.69175,0.73294,1.10847,0.000657963,0.000657963,0.000657963
82,15816.3,0.7046,0.65966,1.19322,0.87938,0.79939,0.86408,0.7001,0.67293,0.73186,1.08817,0.00065055,0.00065055,0.00065055
83,16019.9,0.72888,0.66949,1.21141,0.89514,0.80131,0.86533,0.69471,0.68153,0.7236,1.1006,0.000643101,0.000643101,0.000643101
84,16222.6,0.72618,0.68228,1.21022,0.89216,0.78265,0.86593,0.69866,0.69305,0.71014,1.1135,0.000635617,0.000635617,0.000635617
85,16426.4,0.72566,0.67055,1.2099,0.90274,0.79418,0.85888,0.6946,0.6935,0.74433,1.11342,0.000628101,0.000628101,0.000628101
86,16628.3,0.73618,0.68378,1.20957,0.89422,0.80702,0.87748,0.70031,0.69881,0.6715,1.12079,0.000620555,0.000620555,0.000620555
87,16827.8,0.72674,0.66442,1.20562,0.88676,0.81141,0.87774,0.69995,0.70006,0.63153,1.11695,0.000612981,0.000612981,0.000612981
88,17024,0.72996,0.66841,1.20281,0.92711,0.78082,0.86798,0.70539,0.69455,0.67297,1.11521,0.00060538,0.00060538,0.00060538
89,17226.3,0.71669,0.65584,1.20472,0.93845,0.7865,0.88366,0.70741,0.70744,0.65046,1.12765,0.000597754,0.000597754,0.000597754
90,17429.7,0.71044,0.64589,1.19412,0.9392,0.79276,0.87761,0.69417,0.71024,0.65363,1.13389,0.000590105,0.000590105,0.000590105
91,17631.9,0.72153,0.65393,1.20007,0.91209,0.78593,0.86707,0.69364,0.70962,0.65119,1.13112,0.000582435,0.000582435,0.000582435
92,17825.3,0.71931,0.65338,1.19624,0.90202,0.8073,0.87341,0.69122,0.69421,0.64453,1.11196,0.000574746,0.000574746,0.000574746
93,18017,0.71801,0.644,1.19537,0.89731,0.81003,0.87533,0.69793,0.68168,0.65079,1.09278,0.00056704,0.00056704,0.00056704
94,18206,0.70729,0.64758,1.19602,0.92614,0.80032,0.87962,0.70246,0.68829,0.59879,1.09685,0.000559318,0.000559318,0.000559318
95,18395.2,0.70222,0.63914,1.18674,0.92396,0.78799,0.87119,0.70046,0.68956,0.62155,1.10374,0.000551584,0.000551584,0.000551584
96,18584,0.6996,0.6378,1.18942,0.8911,0.80598,0.87278,0.69647,0.69136,0.62108,1.11236,0.000543837,0.000543837,0.000543837
97,18772.8,0.70002,0.62288,1.18888,0.9305,0.77996,0.8625,0.69215,0.70735,0.657,1.12303,0.000536081,0.000536081,0.000536081
98,18961.6,0.70475,0.63337,1.18826,0.9358,0.77468,0.86712,0.6961,0.70409,0.66779,1.11384,0.000528318,0.000528318,0.000528318
99,19150.3,0.7,0.63595,1.18665,0.93256,0.77722,0.87596,0.69215,0.71074,0.65839,1.11995,0.000520548,0.000520548,0.000520548
100,19339.4,0.69739,0.62353,1.1879,0.88376,0.81917,0.87864,0.69989,0.70266,0.63796,1.10976,0.000512775,0.000512775,0.000512775
101,19528.1,0.68269,0.61258,1.17837,0.8832,0.80438,0.87339,0.70173,0.7067,0.65893,1.1117,0.000505,0.000505,0.000505
102,19716.9,0.68916,0.61203,1.17498,0.88049,0.81728,0.87722,0.70374,0.70574,0.65574,1.11576,0.000497225,0.000497225,0.000497225
103,19913.9,0.69406,0.61898,1.18104,0.91984,0.78074,0.87154,0.69974,0.70392,0.64148,1.11544,0.000489452,0.000489452,0.000489452
104,20119.1,0.68265,0.61128,1.17204,0.88768,0.79246,0.87262,0.69322,0.69791,0.64754,1.1133,0.000481682,0.000481682,0.000481682
105,20321.7,0.68922,0.60606,1.1758,0.89517,0.80292,0.87435,0.69488,0.69993,0.65372,1.11517,0.000473919,0.000473919,0.000473919
106,20524.6,0.68188,0.60742,1.17451,0.89874,0.80782,0.87471,0.70349,0.68453,0.64831,1.10237,0.000466163,0.000466163,0.000466163
107,20723.7,0.68211,0.60082,1.17519,0.92047,0.79031,0.87564,0.70169,0.70891,0.65293,1.1175,0.000458416,0.000458416,0.000458416
108,20915,0.6841,0.59936,1.17491,0.94334,0.75976,0.86735,0.69635,0.70428,0.66109,1.11916,0.000450682,0.000450682,0.000450682
109,21112.6,0.68433,0.5951,1.1747,0.89784,0.79875,0.86486,0.69844,0.69694,0.64961,1.12011,0.00044296,0.00044296,0.00044296
110,21312.9,0.67454,0.60464,1.17429,0.93038,0.76811,0.86431,0.70023,0.68499,0.63876,1.11434,0.000435254,0.000435254,0.000435254
111,21513,0.67962,0.58842,1.17201,0.90497,0.80292,0.87271,0.69983,0.67882,0.62561,1.10834,0.000427565,0.000427565,0.000427565
112,21713.5,0.66989,0.59125,1.16551,0.89369,0.82447,0.88009,0.70429,0.68186,0.61525,1.10356,0.000419895,0.000419895,0.000419895
113,21915,0.67293,0.58084,1.16383,0.90398,0.81276,0.87918,0.70572,0.67865,0.60241,1.10035,0.000412246,0.000412246,0.000412246
114,22115.9,0.67536,0.59346,1.16864,0.91038,0.79041,0.87411,0.7043,0.68699,0.61387,1.11008,0.00040462,0.00040462,0.00040462
115,22316.2,0.66365,0.58529,1.16266,0.87135,0.83131,0.8814,0.69999,0.69124,0.61819,1.11762,0.000397019,0.000397019,0.000397019
116,22517.1,0.65599,0.57148,1.15904,0.92253,0.78853,0.88073,0.70403,0.68552,0.62737,1.11471,0.000389445,0.000389445,0.000389445
117,22709.3,0.66526,0.57489,1.16145,0.89876,0.81441,0.87838,0.7055,0.68553,0.62595,1.11156,0.000381899,0.000381899,0.000381899
118,22900.7,0.6616,0.56673,1.15603,0.89907,0.80934,0.87762,0.70558,0.68332,0.6266,1.11098,0.000374383,0.000374383,0.000374383
119,23089.6,0.65125,0.56465,1.15194,0.90217,0.81154,0.878,0.70639,0.69431,0.64049,1.11527,0.000366899,0.000366899,0.000366899
120,23278.2,0.65582,0.56862,1.15317,0.89058,0.82958,0.88034,0.70706,0.69246,0.62841,1.11534,0.00035945,0.00035945,0.00035945
121,23466.9,0.6568,0.56398,1.15548,0.8956,0.82265,0.8815,0.70798,0.70009,0.63891,1.1177,0.000352037,0.000352037,0.000352037
122,23655.8,0.65514,0.57131,1.15548,0.91966,0.78021,0.87379,0.7065,0.69856,0.63472,1.11966,0.000344661,0.000344661,0.000344661
123,23844,0.64943,0.55484,1.15109,0.9284,0.7721,0.87658,0.70941,0.69803,0.63644,1.11665,0.000337325,0.000337325,0.000337325
124,24032.4,0.66009,0.56525,1.15562,0.92331,0.77423,0.87931,0.7071,0.6938,0.64431,1.1084,0.00033003,0.00033003,0.00033003
125,24221,0.65093,0.55861,1.15288,0.88912,0.80314,0.87938,0.70927,0.68889,0.63016,1.10501,0.000322778,0.000322778,0.000322778
126,24409.4,0.65311,0.56816,1.15079,0.87999,0.82431,0.88093,0.70828,0.68886,0.63197,1.10836,0.000315572,0.000315572,0.000315572
127,24598,0.63568,0.54705,1.14428,0.87917,0.81362,0.8734,0.702,0.69875,0.64694,1.12278,0.000308412,0.000308412,0.000308412
128,24786.4,0.64985,0.5584,1.14988,0.87553,0.81308,0.87447,0.70309,0.70309,0.65405,1.12564,0.0003013,0.0003013,0.0003013
129,24975.2,0.65509,0.55831,1.15041,0.88849,0.78979,0.87162,0.704,0.69953,0.65891,1.12304,0.000294239,0.000294239,0.000294239
130,25163.7,0.63389,0.53754,1.1401,0.88464,0.79691,0.86731,0.70392,0.70211,0.67176,1.12874,0.00028723,0.00028723,0.00028723
131,25352.3,0.64261,0.54739,1.14537,0.89458,0.78869,0.87051,0.70271,0.70306,0.66698,1.12775,0.000280275,0.000280275,0.000280275
132,25541.1,0.62924,0.53794,1.13634,0.90857,0.77849,0.87528,0.70544,0.70419,0.66864,1.12949,0.000273375,0.000273375,0.000273375
133,25730.1,0.6334,0.54288,1.14074,0.91981,0.77964,0.8741,0.70693,0.70451,0.65591,1.13057,0.000266532,0.000266532,0.000266532
134,25918.5,0.63439,0.54729,1.14306,0.92197,0.78725,0.87593,0.71031,0.69914,0.66137,1.12781,0.000259748,0.000259748,0.000259748
135,26107.2,0.63218,0.53195,1.14129,0.90787,0.79252,0.8764,0.70961,0.70005,0.66558,1.13083,0.000253024,0.000253024,0.000253024
136,26295.9,0.63461,0.53494,1.13974,0.89533,0.80705,0.87694,0.70804,0.69792,0.66154,1.12903,0.000246363,0.000246363,0.000246363
137,26484.5,0.6335,0.53318,1.14156,0.91109,0.78709,0.87339,0.70742,0.69709,0.67145,1.13056,0.000239766,0.000239766,0.000239766
138,26672.8,0.63625,0.53531,1.14184,0.90737,0.78946,0.87275,0.70713,0.7011,0.67367,1.13323,0.000233234,0.000233234,0.000233234
139,26861.3,0.63335,0.5317,1.13703,0.89411,0.79526,0.87521,0.70602,0.70367,0.67218,1.13374,0.000226769,0.000226769,0.000226769
140,27050.1,0.62529,0.53573,1.1346,0.92219,0.77847,0.87651,0.70728,0.7068,0.67282,1.13489,0.000220372,0.000220372,0.000220372
141,27238.7,0.62172,0.5255,1.13197,0.92185,0.77928,0.87272,0.70507,0.70827,0.67548,1.13584,0.000214046,0.000214046,0.000214046
142,27427,0.62387,0.52392,1.13225,0.9269,0.77861,0.8741,0.70371,0.70779,0.67447,1.13339,0.000207792,0.000207792,0.000207792
143,27615.4,0.61886,0.51825,1.13489,0.93234,0.77867,0.87665,0.70273,0.71064,0.68442,1.13438,0.000201611,0.000201611,0.000201611
144,27803.8,0.63146,0.52517,1.1362,0.9325,0.77866,0.87697,0.70382,0.71004,0.67776,1.13311,0.000195505,0.000195505,0.000195505
145,27992.7,0.62238,0.52275,1.13041,0.90554,0.80037,0.87848,0.70461,0.7094,0.67255,1.13206,0.000189475,0.000189475,0.000189475
146,28181.5,0.62182,0.5189,1.12599,0.90834,0.80091,0.87805,0.70558,0.70731,0.66894,1.13093,0.000183523,0.000183523,0.000183523
147,28369.9,0.61821,0.51678,1.12807,0.90695,0.80103,0.87796,0.704,0.70431,0.66578,1.12784,0.000177651,0.000177651,0.000177651
148,28558.5,0.62132,0.52474,1.12797,0.9018,0.80485,0.8773,0.70552,0.70467,0.66795,1.12911,0.000171859,0.000171859,0.000171859
149,28747.1,0.61241,0.51579,1.1286,0.90164,0.80608,0.8772,0.70522,0.7051,0.66749,1.12909,0.000166149,0.000166149,0.000166149
150,28936,0.61621,0.5176,1.12991,0.94347,0.77319,0.87562,0.70368,0.70781,0.67093,1.13054,0.000160523,0.000160523,0.000160523
151,29124.8,0.61098,0.50986,1.12755,0.92774,0.7835,0.87571,0.70417,0.70853,0.67281,1.13056,0.000154982,0.000154982,0.000154982
152,29313.6,0.62267,0.52023,1.13078,0.9337,0.78065,0.87644,0.70549,0.7137,0.67816,1.13616,0.000149527,0.000149527,0.000149527
153,29502.5,0.61301,0.51632,1.12192,0.93821,0.77662,0.87472,0.7049,0.715,0.681,1.13823,0.000144161,0.000144161,0.000144161
154,29691.2,0.60997,0.50894,1.12494,0.93266,0.77902,0.87019,0.70528,0.71341,0.67576,1.13807,0.000138883,0.000138883,0.000138883
155,29880.4,0.60611,0.50029,1.12381,0.93256,0.77808,0.8686,0.70308,0.71438,0.67258,1.13891,0.000133695,0.000133695,0.000133695
156,30068.9,0.60473,0.50216,1.12436,0.89516,0.81243,0.87227,0.70373,0.71597,0.6716,1.14074,0.000128599,0.000128599,0.000128599
157,30257.6,0.60597,0.50497,1.12536,0.93514,0.77698,0.87254,0.70386,0.71544,0.66934,1.1419,0.000123596,0.000123596,0.000123596
158,30446.5,0.61834,0.51993,1.13121,0.91941,0.78957,0.8717,0.70527,0.71652,0.6681,1.14319,0.000118687,0.000118687,0.000118687
159,30634.9,0.61138,0.5079,1.12433,0.91919,0.7913,0.8737,0.70445,0.71509,0.66489,1.14208,0.000113873,0.000113873,0.000113873
160,30823.2,0.60748,0.49958,1.12401,0.91785,0.79826,0.87399,0.70469,0.71534,0.66369,1.14241,0.000109156,0.000109156,0.000109156
161,31011.5,0.60612,0.50204,1.12461,0.91746,0.79505,0.87396,0.70444,0.71392,0.66038,1.14101,0.000104537,0.000104537,0.000104537
162,31200,0.60177,0.50145,1.11547,0.91843,0.7999,0.87203,0.70373,0.71579,0.66239,1.14577,0.000100016,0.000100016,0.000100016
163,31388.4,0.6022,0.49226,1.11822,0.91617,0.79972,0.87181,0.70267,0.71457,0.6609,1.14601,9.55951e-05,9.55951e-05,9.55951e-05
164,31577.1,0.60965,0.50454,1.1238,0.91711,0.79967,0.87126,0.70305,0.71376,0.65892,1.14612,9.12754e-05,9.12754e-05,9.12754e-05
165,31765.3,0.59166,0.49316,1.11213,0.91805,0.79993,0.87138,0.70293,0.71285,0.65503,1.14484,8.70577e-05,8.70577e-05,8.70577e-05
166,31953.7,0.60709,0.49869,1.12244,0.91901,0.80294,0.87367,0.7033,0.71298,0.65451,1.1451,8.29431e-05,8.29431e-05,8.29431e-05
167,32142.4,0.60007,0.49784,1.11961,0.91932,0.8046,0.87355,0.70413,0.71233,0.6538,1.14428,7.89327e-05,7.89327e-05,7.89327e-05
168,32331.1,0.59813,0.49146,1.11558,0.91977,0.80379,0.87361,0.70348,0.71291,0.65587,1.14521,7.50274e-05,7.50274e-05,7.50274e-05
169,32519.3,0.59425,0.48692,1.11323,0.91948,0.80023,0.87238,0.70333,0.71391,0.65656,1.14614,7.12282e-05,7.12282e-05,7.12282e-05
170,32707.8,0.5944,0.48629,1.11223,0.92025,0.80016,0.87505,0.70412,0.71428,0.65701,1.14576,6.7536e-05,6.7536e-05,6.7536e-05
171,32896.3,0.59278,0.48574,1.11211,0.92129,0.80003,0.87481,0.70421,0.71776,0.65923,1.15061,6.39518e-05,6.39518e-05,6.39518e-05
172,33084.9,0.59822,0.49088,1.11741,0.92229,0.79999,0.87485,0.70428,0.71865,0.65832,1.15167,6.04763e-05,6.04763e-05,6.04763e-05
173,33273.7,0.58996,0.48297,1.11093,0.92316,0.79986,0.87452,0.70378,0.71843,0.65805,1.15191,5.71106e-05,5.71106e-05,5.71106e-05
174,33462.4,0.58893,0.48107,1.10709,0.92399,0.7999,0.87428,0.7037,0.71852,0.65726,1.15206,5.38554e-05,5.38554e-05,5.38554e-05
175,33650.7,0.59341,0.50029,1.11329,0.92444,0.79979,0.87441,0.70338,0.71782,0.65683,1.15152,5.07115e-05,5.07115e-05,5.07115e-05
176,33839.8,0.58989,0.49029,1.10682,0.92458,0.79941,0.87519,0.70358,0.71833,0.65696,1.15205,4.76796e-05,4.76796e-05,4.76796e-05
177,34028.7,0.59876,0.48566,1.1152,0.92727,0.80183,0.87868,0.70452,0.71855,0.657,1.1526,4.47606e-05,4.47606e-05,4.47606e-05
178,34217.4,0.58932,0.48694,1.11532,0.92577,0.80181,0.8788,0.70458,0.71857,0.6587,1.15285,4.19552e-05,4.19552e-05,4.19552e-05
179,34406.1,0.58343,0.47909,1.1047,0.92372,0.80101,0.8786,0.70442,0.71626,0.65414,1.15086,3.9264e-05,3.9264e-05,3.9264e-05
180,34594.9,0.61234,0.49699,1.12188,0.92395,0.80101,0.87872,0.70394,0.71645,0.65334,1.15129,3.66877e-05,3.66877e-05,3.66877e-05
181,34783.8,0.5852,0.47329,1.10438,0.92403,0.80101,0.87785,0.70387,0.7166,0.65361,1.1517,3.4227e-05,3.4227e-05,3.4227e-05
182,34972.8,0.58163,0.48523,1.10966,0.92367,0.80101,0.87767,0.70299,0.717,0.65386,1.15226,3.18825e-05,3.18825e-05,3.18825e-05
