epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,3448.72,0.96755,1.14843,1.37983,0.79032,0.76642,0.79378,0.59893,0.81961,1.01126,1.21627,0.00982456,0.00982456,0.00982456
19,3636.15,0.94911,1.13383,1.37318,0.85094,0.69567,0.79827,0.57855,0.85113,0.95565,1.2386,0.00980345,0.00980345,0.00980345
20,3823.76,0.9546,1.12386,1.37412,0.83098,0.71748,0.79407,0.59758,0.83427,1.06487,1.23512,0.00978118,0.00978118,0.00978118
21,4011.98,0.92266,1.09122,1.35951,0.84959,0.78516,0.83169,0.63998,0.79626,0.8554,1.19232,0.00975773,0.00975773,0.00975773
22,4200.04,0.94119,1.10034,1.36939,0.83099,0.7892,0.82642,0.62273,0.79839,0.83243,1.20013,0.00973312,0.00973312,0.00973312
23,4387.92,0.92929,1.07554,1.36106,0.80801,0.75635,0.81389,0.61905,0.78086,0.92118,1.195,0.00970736,0.00970736,0.00970736
24,4575.77,0.90742,1.0548,1.34512,0.83946,0.74819,0.80175,0.61625,0.80431,0.97464,1.21447,0.00968045,0.00968045,0.00968045
25,4763.74,0.92039,1.06139,1.35558,0.86216,0.80246,0.8616,0.64535,0.78928,0.80967,1.18683,0.00965239,0.00965239,0.00965239
26,4951.77,0.90916,1.03516,1.34405,0.90116,0.76952,0.84098,0.64381,0.81936,0.84437,1.20311,0.0096232,0.0096232,0.0096232
27,5139.71,0.89666,1.00623,1.32987,0.82223,0.77533,0.82515,0.62892,0.78438,0.93363,1.19131,0.00959289,0.00959289,0.00959289
28,5328,0.89866,1.01335,1.33344,0.86696,0.71459,0.79382,0.61529,0.78033,0.96581,1.20139,0.00956145,0.00956145,0.00956145
29,5515.81,0.89363,1.00048,1.3316,0.90344,0.7775,0.83927,0.65529,0.77153,0.85394,1.18434,0.00952889,0.00952889,0.00952889
30,5703.8,0.88745,0.9888,1.32735,0.87169,0.76175,0.85623,0.64512,0.7849,0.84235,1.18536,0.00949524,0.00949524,0.00949524
31,5891.78,0.88572,0.96787,1.32594,0.85519,0.74699,0.81741,0.63223,0.77606,0.91847,1.19386,0.00946048,0.00946048,0.00946048
32,6079.89,0.8819,0.98131,1.31855,0.87328,0.72232,0.82287,0.64505,0.74428,0.88148,1.15059,0.00942464,0.00942464,0.00942464
33,6268.46,0.88551,0.96409,1.32244,0.87181,0.78248,0.85826,0.64604,0.77184,0.75629,1.16847,0.00938772,0.00938772,0.00938772
34,6456.52,0.88175,0.9537,1.32008,0.86386,0.76516,0.83791,0.64598,0.76595,0.83548,1.18256,0.00934973,0.00934973,0.00934973
35,6644.79,0.87898,0.93808,1.31349,0.85752,0.80484,0.86247,0.6663,0.73142,0.74225,1.1478,0.00931067,0.00931067,0.00931067
36,6833.05,0.8711,0.94543,1.31116,0.84129,0.79794,0.83832,0.64597,0.76888,0.8181,1.18353,0.00927057,0.00927057,0.00927057
37,7021.31,0.86737,0.94526,1.31272,0.88071,0.76442,0.86282,0.66482,0.75509,0.75739,1.17653,0.00922942,0.00922942,0.00922942
38,7209.21,0.86154,0.92472,1.30033,0.88741,0.77875,0.86123,0.66559,0.74395,0.81339,1.14631,0.00918725,0.00918725,0.00918725
39,7397.19,0.85779,0.90852,1.29578,0.87543,0.77787,0.83836,0.65725,0.75143,0.82351,1.16499,0.00914405,0.00914405,0.00914405
40,7585.67,0.84945,0.89073,1.29844,0.87295,0.74982,0.8368,0.65403,0.73768,0.866,1.16384,0.00909984,0.00909984,0.00909984
41,7774.27,0.86326,0.89751,1.29144,0.89499,0.79823,0.86108,0.67358,0.75881,0.74457,1.1786,0.00905463,0.00905463,0.00905463
42,7962.7,0.84494,0.8824,1.28886,0.90429,0.78233,0.86269,0.67169,0.73903,0.72076,1.13823,0.00900844,0.00900844,0.00900844
43,8151.26,0.85876,0.90097,1.30085,0.86157,0.77673,0.84547,0.6672,0.7148,0.75568,1.13595,0.00896127,0.00896127,0.00896127
44,8339.41,0.84151,0.86567,1.28984,0.8641,0.79254,0.83898,0.66355,0.75506,0.78411,1.15219,0.00891313,0.00891313,0.00891313
45,8527.73,0.83503,0.86542,1.28352,0.89102,0.79398,0.87458,0.67943,0.72631,0.72925,1.11367,0.00886404,0.00886404,0.00886404
46,8716.21,0.82969,0.84954,1.27455,0.87986,0.80905,0.8682,0.68486,0.71559,0.69294,1.11948,0.00881401,0.00881401,0.00881401
47,8904.56,0.84506,0.86106,1.28955,0.91241,0.79882,0.87782,0.68472,0.73591,0.70628,1.14474,0.00876305,0.00876305,0.00876305
48,9092.87,0.82071,0.85162,1.27455,0.90011,0.77198,0.85581,0.6706,0.73574,0.74775,1.15454,0.00871117,0.00871117,0.00871117
49,9281.3,0.82145,0.83146,1.27404,0.86785,0.77681,0.86692,0.68288,0.71117,0.74625,1.11634,0.00865839,0.00865839,0.00865839
50,9469.56,0.83237,0.85344,1.28247,0.89281,0.7791,0.86553,0.67904,0.72827,0.72924,1.13048,0.00860473,0.00860473,0.00860473
51,9658.11,0.82085,0.83874,1.27377,0.87704,0.81495,0.87533,0.68379,0.73483,0.68733,1.13955,0.00855018,0.00855018,0.00855018
52,9846.49,0.81518,0.82208,1.26867,0.89304,0.80305,0.87579,0.68371,0.73723,0.66363,1.14449,0.00849477,0.00849477,0.00849477
53,10034.8,0.81986,0.82909,1.26982,0.86173,0.78596,0.85968,0.68117,0.70648,0.73649,1.11268,0.00843851,0.00843851,0.00843851
54,10223.6,0.82849,0.82697,1.27131,0.86573,0.7807,0.86347,0.68318,0.7139,0.69728,1.13071,0.00838141,0.00838141,0.00838141
55,10412.3,0.8145,0.81496,1.26593,0.8642,0.81356,0.86904,0.67895,0.69615,0.69849,1.1062,0.00832349,0.00832349,0.00832349
56,10600.9,0.814,0.81727,1.26929,0.86268,0.81403,0.87329,0.68778,0.73283,0.65528,1.14283,0.00826477,0.00826477,0.00826477
57,10789.3,0.80517,0.79812,1.25478,0.91441,0.76995,0.86439,0.68275,0.70368,0.70616,1.11057,0.00820525,0.00820525,0.00820525
58,10977.7,0.80337,0.80359,1.25572,0.88935,0.79271,0.87298,0.6859,0.71291,0.66227,1.12093,0.00814495,0.00814495,0.00814495
59,11166.3,0.78643,0.79046,1.24619,0.88369,0.82292,0.87912,0.6975,0.69811,0.67921,1.11838,0.00808389,0.00808389,0.00808389
60,11355.1,0.79954,0.78616,1.25085,0.93623,0.76889,0.87363,0.69014,0.72378,0.67852,1.14179,0.00802208,0.00802208,0.00802208
61,11543.7,0.78788,0.77349,1.24634,0.9368,0.78323,0.88002,0.69441,0.70447,0.66126,1.11798,0.00795954,0.00795954,0.00795954
62,11732.4,0.79365,0.77248,1.24639,0.88145,0.80683,0.86796,0.68583,0.70928,0.71861,1.11604,0.00789628,0.00789628,0.00789628
63,11920.9,0.77825,0.773,1.24249,0.87142,0.80846,0.85649,0.68257,0.72453,0.76808,1.13281,0.00783231,0.00783231,0.00783231
64,12109.4,0.79985,0.77907,1.24955,0.92458,0.7803,0.87262,0.68794,0.71594,0.7005,1.1514,0.00776766,0.00776766,0.00776766
65,12298,0.79297,0.77316,1.24759,0.89276,0.80364,0.87756,0.69705,0.71192,0.67209,1.12948,0.00770234,0.00770234,0.00770234
66,12486.6,0.78759,0.77715,1.24176,0.87481,0.81619,0.87452,0.69576,0.69384,0.6837,1.10703,0.00763637,0.00763637,0.00763637
67,12675.5,0.77535,0.75225,1.23471,0.90378,0.7817,0.87167,0.69206,0.69565,0.66753,1.11944,0.00756976,0.00756976,0.00756976
68,12863.8,0.7869,0.77427,1.2464,0.88977,0.77688,0.86585,0.68185,0.70905,0.68689,1.14001,0.00750252,0.00750252,0.00750252
69,13052.3,0.76967,0.74146,1.23231,0.88851,0.78574,0.86231,0.68727,0.71842,0.68339,1.12446,0.00743468,0.00743468,0.00743468
70,13240.4,0.78211,0.74937,1.23452,0.88815,0.79998,0.87783,0.69561,0.69741,0.63746,1.10997,0.00736625,0.00736625,0.00736625
71,13428.5,0.77118,0.74115,1.23362,0.8779,0.83585,0.88052,0.69421,0.70875,0.61312,1.12041,0.00729725,0.00729725,0.00729725
72,13616.2,0.76744,0.73803,1.23307,0.89767,0.79794,0.88071,0.70088,0.68806,0.64912,1.10384,0.0072277,0.0072277,0.0072277
73,13804.2,0.76525,0.72861,1.22694,0.88204,0.81613,0.87644,0.69381,0.70851,0.65178,1.11853,0.00715761,0.00715761,0.00715761
74,13992.4,0.76622,0.72666,1.22854,0.86317,0.83762,0.87919,0.69604,0.70133,0.64209,1.10952,0.007087,0.007087,0.007087
75,14180.5,0.7721,0.74037,1.23545,0.92618,0.78701,0.87542,0.70308,0.69712,0.6408,1.11346,0.00701588,0.00701588,0.00701588
76,14368.4,0.7684,0.729,1.22396,0.90119,0.79155,0.87879,0.69926,0.69862,0.64882,1.11592,0.00694428,0.00694428,0.00694428
77,14555.8,0.76359,0.72245,1.22603,0.90591,0.7693,0.86545,0.68871,0.71603,0.69122,1.12913,0.00687222,0.00687222,0.00687222
78,14743.9,0.74989,0.70453,1.21897,0.90631,0.78922,0.87598,0.69499,0.71336,0.6482,1.12864,0.0067997,0.0067997,0.0067997
79,14931.7,0.74844,0.70919,1.21216,0.89301,0.80536,0.8656,0.68646,0.70182,0.66637,1.11303,0.00672675,0.00672675,0.00672675
80,15119.4,0.75592,0.71583,1.21928,0.88176,0.79791,0.87518,0.69339,0.68903,0.64122,1.11082,0.00665339,0.00665339,0.00665339
81,15307.4,0.75099,0.71621,1.21668,0.92844,0.78974,0.87532,0.69458,0.70437,0.64414,1.11646,0.00657963,0.00657963,0.00657963
82,15495.2,0.73268,0.68671,1.205,0.9471,0.79433,0.88093,0.69669,0.70287,0.60282,1.11561,0.0065055,0.0065055,0.0065055
83,15683.2,0.75131,0.70324,1.21805,0.93017,0.79141,0.88429,0.70652,0.69794,0.61583,1.11418,0.00643101,0.00643101,0.00643101
84,15870.9,0.74529,0.7064,1.21488,0.90427,0.80131,0.88134,0.7064,0.70376,0.63594,1.11082,0.00635617,0.00635617,0.00635617
85,16060.3,0.74243,0.69437,1.21331,0.91526,0.78894,0.8729,0.68992,0.72767,0.67375,1.13654,0.00628101,0.00628101,0.00628101
86,16248,0.75446,0.69519,1.21219,0.89494,0.80715,0.87287,0.6902,0.71901,0.67999,1.13312,0.00620555,0.00620555,0.00620555
87,16435.5,0.74316,0.68501,1.20739,0.90777,0.78961,0.87539,0.69244,0.71213,0.66365,1.12224,0.00612981,0.00612981,0.00612981
88,16623.6,0.74706,0.69657,1.20748,0.91153,0.7896,0.8818,0.70153,0.68999,0.6265,1.10739,0.0060538,0.0060538,0.0060538
89,16811.2,0.73899,0.68149,1.20806,0.9118,0.80078,0.88571,0.70663,0.70109,0.60088,1.12112,0.00597754,0.00597754,0.00597754
90,16998.8,0.73177,0.6728,1.20035,0.88093,0.82343,0.87659,0.70382,0.70701,0.63202,1.11925,0.00590105,0.00590105,0.00590105
91,17186.5,0.74336,0.68025,1.20711,0.86973,0.81125,0.86821,0.69901,0.7067,0.64877,1.11447,0.00582435,0.00582435,0.00582435
92,17374.4,0.73756,0.67919,1.20278,0.90132,0.79634,0.87113,0.69396,0.70776,0.62572,1.10912,0.00574746,0.00574746,0.00574746
93,17562,0.73174,0.6602,1.19591,0.92342,0.79516,0.86531,0.69433,0.70282,0.65882,1.10998,0.0056704,0.0056704,0.0056704
94,17749.3,0.72536,0.66589,1.19802,0.91381,0.77179,0.86999,0.69512,0.70519,0.64283,1.11824,0.00559318,0.00559318,0.00559318
95,17937,0.72087,0.65445,1.19327,0.90481,0.79607,0.87232,0.69538,0.70435,0.63942,1.12076,0.00551584,0.00551584,0.00551584
96,18125,0.71677,0.66108,1.19533,0.88987,0.80568,0.86366,0.69403,0.70854,0.63189,1.12664,0.00543837,0.00543837,0.00543837
97,18312.5,0.71764,0.64829,1.19276,0.90507,0.79897,0.8706,0.69271,0.71557,0.63135,1.13532,0.00536081,0.00536081,0.00536081
98,18500.2,0.72012,0.65131,1.19221,0.88929,0.79297,0.86149,0.69214,0.71651,0.65686,1.13348,0.00528318,0.00528318,0.00528318
99,18687.9,0.7146,0.65137,1.18852,0.9058,0.79218,0.86508,0.69414,0.7013,0.63653,1.1164,0.00520548,0.00520548,0.00520548
100,18875.4,0.71554,0.64947,1.19275,0.89721,0.79545,0.8623,0.69522,0.69192,0.65805,1.11482,0.00512775,0.00512775,0.00512775
101,19063,0.70173,0.62838,1.18133,0.88993,0.80693,0.86188,0.69282,0.69335,0.67331,1.12102,0.00505,0.00505,0.00505
102,19250.4,0.70959,0.62635,1.17971,0.87261,0.81341,0.85439,0.68817,0.71038,0.68599,1.13544,0.00497225,0.00497225,0.00497225
103,19438.2,0.70786,0.63676,1.18199,0.88693,0.81287,0.86846,0.68863,0.72242,0.63904,1.14128,0.00489452,0.00489452,0.00489452
104,19625.9,0.69976,0.62506,1.17427,0.89587,0.81606,0.87273,0.69161,0.71225,0.67224,1.13284,0.00481682,0.00481682,0.00481682
105,19813.5,0.70361,0.6243,1.17905,0.89986,0.81223,0.87841,0.69689,0.69353,0.62132,1.11121,0.00473919,0.00473919,0.00473919
106,20000.8,0.69783,0.62736,1.17556,0.90459,0.79268,0.87516,0.69818,0.69675,0.62971,1.11218,0.00466163,0.00466163,0.00466163
107,20191.5,0.69866,0.6212,1.17937,0.89415,0.7948,0.86932,0.69225,0.70578,0.6589,1.12275,0.00458416,0.00458416,0.00458416
108,20385.1,0.69498,0.61489,1.17346,0.91286,0.78162,0.86659,0.69238,0.71256,0.65661,1.12888,0.00450682,0.00450682,0.00450682
109,20576.8,0.69198,0.60772,1.17367,0.92244,0.78302,0.86322,0.6877,0.70705,0.63755,1.12924,0.0044296,0.0044296,0.0044296
110,20769.9,0.69091,0.61392,1.17586,0.87747,0.81514,0.87231,0.69571,0.71747,0.62206,1.13353,0.00435254,0.00435254,0.00435254
111,20962,0.69283,0.60556,1.1734,0.88017,0.83381,0.88305,0.70163,0.70258,0.6109,1.11687,0.00427565,0.00427565,0.00427565
112,21155.5,0.6877,0.61114,1.16992,0.8627,0.85122,0.88465,0.70351,0.70035,0.59808,1.11089,0.00419895,0.00419895,0.00419895
113,21353.9,0.68701,0.59808,1.16583,0.88318,0.83335,0.88606,0.70354,0.70365,0.61068,1.11343,0.00412246,0.00412246,0.00412246
114,21547.2,0.68857,0.60976,1.16997,0.93107,0.77688,0.88057,0.70179,0.6982,0.63098,1.11032,0.0040462,0.0040462,0.0040462
115,21742.6,0.6787,0.59497,1.16463,0.91732,0.77937,0.87727,0.70158,0.70008,0.61945,1.11281,0.00397019,0.00397019,0.00397019
116,21937.6,0.66846,0.57944,1.15821,0.86076,0.82277,0.88007,0.70305,0.70044,0.64048,1.1177,0.00389445,0.00389445,0.00389445
117,22129,0.68046,0.59606,1.16586,0.86629,0.81858,0.87672,0.7035,0.70491,0.64538,1.1169,0.00381899,0.00381899,0.00381899
118,22322.3,0.67517,0.57769,1.15835,0.88149,0.80292,0.8757,0.70384,0.71097,0.66778,1.13296,0.00374383,0.00374383,0.00374383
119,22516.3,0.66395,0.58096,1.15426,0.90189,0.79765,0.87426,0.69995,0.70583,0.67739,1.13224,0.00366899,0.00366899,0.00366899
120,22709.9,0.66671,0.58026,1.15534,0.89028,0.80292,0.86959,0.6993,0.71004,0.68342,1.13784,0.0035945,0.0035945,0.0035945
121,22904.4,0.66632,0.57649,1.15695,0.89256,0.80043,0.86707,0.69687,0.71426,0.67197,1.1375,0.00352037,0.00352037,0.00352037
122,23100.4,0.66288,0.57695,1.15515,0.90477,0.79765,0.87509,0.70015,0.70693,0.6588,1.1348,0.00344661,0.00344661,0.00344661
123,23295.9,0.66002,0.56439,1.15192,0.90303,0.80184,0.87706,0.7034,0.69931,0.62835,1.12852,0.00337325,0.00337325,0.00337325
124,23490,0.66964,0.57772,1.15692,0.89815,0.80774,0.8814,0.70057,0.70425,0.61917,1.12595,0.0033003,0.0033003,0.0033003
125,23683.9,0.66211,0.56883,1.15382,0.90702,0.80422,0.88565,0.7074,0.70405,0.61209,1.12444,0.00322778,0.00322778,0.00322778
126,23876,0.66285,0.5735,1.14885,0.89999,0.8143,0.87851,0.70138,0.69836,0.60674,1.11731,0.00315572,0.00315572,0.00315572
127,24068.2,0.65027,0.55427,1.14619,0.91315,0.80483,0.88052,0.70282,0.69973,0.61992,1.11823,0.00308412,0.00308412,0.00308412
128,24264.3,0.66055,0.56405,1.15074,0.8863,0.81871,0.88015,0.70188,0.70232,0.62565,1.12423,0.003013,0.003013,0.003013
129,24462.7,0.65725,0.56782,1.14716,0.88077,0.82311,0.87792,0.69862,0.70893,0.64017,1.13016,0.00294239,0.00294239,0.00294239
130,24659.7,0.64148,0.549,1.13851,0.91487,0.78746,0.87839,0.70047,0.71199,0.63513,1.13239,0.0028723,0.0028723,0.0028723
131,24854.2,0.64754,0.55341,1.14115,0.87126,0.83162,0.88251,0.70312,0.71261,0.62503,1.13517,0.00280275,0.00280275,0.00280275
132,25044.6,0.64041,0.54316,1.13803,0.90495,0.80043,0.88063,0.70538,0.72265,0.63205,1.14275,0.00273375,0.00273375,0.00273375
133,25234.3,0.64343,0.54679,1.13818,0.8775,0.82647,0.88138,0.70567,0.72178,0.62565,1.14402,0.00266532,0.00266532,0.00266532
134,25421.9,0.6436,0.54967,1.1409,0.8731,0.8293,0.88152,0.70507,0.72535,0.62791,1.14779,0.00259748,0.00259748,0.00259748
135,25609.6,0.64228,0.54026,1.14244,0.88654,0.83032,0.88164,0.70406,0.72294,0.63332,1.14373,0.00253024,0.00253024,0.00253024
136,25797.4,0.64039,0.53541,1.13703,0.88918,0.83677,0.88557,0.7073,0.71717,0.63055,1.13796,0.00246363,0.00246363,0.00246363
137,25985.4,0.64276,0.53576,1.14005,0.89005,0.83694,0.88824,0.70716,0.71593,0.63604,1.1359,0.00239766,0.00239766,0.00239766
138,26173.1,0.63915,0.53773,1.13853,0.88662,0.82953,0.88486,0.70625,0.71056,0.6356,1.13122,0.00233234,0.00233234,0.00233234
139,26360.5,0.63795,0.53263,1.1332,0.8962,0.82103,0.8845,0.70807,0.71322,0.62917,1.13331,0.00226769,0.00226769,0.00226769
140,26548.3,0.63231,0.53542,1.1352,0.90103,0.82427,0.88462,0.70537,0.7111,0.62807,1.13017,0.00220372,0.00220372,0.00220372
141,26735.9,0.6274,0.53049,1.13032,0.8891,0.83202,0.8859,0.70732,0.70461,0.62341,1.12218,0.00214046,0.00214046,0.00214046
142,26923.5,0.62815,0.52634,1.12731,0.88586,0.83946,0.88526,0.70729,0.70024,0.6137,1.11531,0.00207792,0.00207792,0.00207792
143,27111,0.62037,0.52085,1.12936,0.89012,0.83451,0.8873,0.70882,0.6961,0.60609,1.10931,0.00201611,0.00201611,0.00201611
144,27298.3,0.63509,0.52247,1.13239,0.90417,0.81883,0.88774,0.70983,0.69468,0.59993,1.10793,0.00195505,0.00195505,0.00195505
145,27485.9,0.6259,0.51853,1.12695,0.88361,0.835,0.88763,0.7102,0.69594,0.59275,1.11045,0.00189475,0.00189475,0.00189475
146,27673.2,0.62691,0.51764,1.12379,0.88811,0.83202,0.88792,0.71028,0.69491,0.59155,1.11154,0.00183523,0.00183523,0.00183523
147,27860.6,0.62041,0.51943,1.1228,0.89123,0.82992,0.88964,0.70876,0.69178,0.58939,1.10973,0.00177651,0.00177651,0.00177651
148,28048.2,0.62041,0.51962,1.12074,0.88782,0.83343,0.89099,0.70987,0.69092,0.58795,1.10993,0.00171859,0.00171859,0.00171859
149,28235.3,0.61475,0.50792,1.12462,0.89483,0.82899,0.88843,0.70981,0.69183,0.59205,1.11237,0.00166149,0.00166149,0.00166149
150,28422.7,0.61968,0.51404,1.12358,0.8878,0.8323,0.88646,0.70944,0.6932,0.59958,1.11351,0.00160523,0.00160523,0.00160523
151,28610.5,0.61264,0.50732,1.12052,0.89354,0.83167,0.88218,0.71012,0.69286,0.60289,1.11261,0.00154982,0.00154982,0.00154982
152,28798.1,0.62054,0.51479,1.12225,0.89306,0.82694,0.88083,0.71022,0.69461,0.61107,1.1174,0.00149527,0.00149527,0.00149527
153,28986.1,0.61159,0.51115,1.11507,0.8886,0.82983,0.88117,0.71111,0.69358,0.61374,1.11676,0.00144161,0.00144161,0.00144161
154,29182.7,0.60643,0.5065,1.11771,0.88552,0.83173,0.87952,0.70982,0.69369,0.61529,1.1166,0.00138883,0.00138883,0.00138883
155,29386.1,0.60138,0.49497,1.11453,0.88205,0.83173,0.87812,0.70995,0.69439,0.61481,1.11758,0.00133695,0.00133695,0.00133695
156,29584.4,0.60118,0.49997,1.1152,0.88214,0.83589,0.8778,0.70951,0.6965,0.61517,1.11972,0.00128599,0.00128599,0.00128599
157,29788.2,0.59692,0.50013,1.11214,0.88324,0.82647,0.87885,0.70941,0.69773,0.6148,1.12153,0.00123596,0.00123596,0.00123596
158,29990,0.61636,0.51323,1.12345,0.88432,0.8269,0.88004,0.70816,0.69831,0.61289,1.12146,0.00118687,0.00118687,0.00118687
159,30189.1,0.60679,0.50358,1.11665,0.89343,0.81871,0.87899,0.70872,0.69633,0.60832,1.12033,0.00113873,0.00113873,0.00113873
160,30388.2,0.60189,0.49271,1.11436,0.90038,0.81814,0.87653,0.70714,0.69428,0.60763,1.11883,0.00109156,0.00109156,0.00109156
161,30587,0.60237,0.49748,1.11543,0.90075,0.8218,0.87765,0.70674,0.69668,0.60931,1.12203,0.00104537,0.00104537,0.00104537
162,30784.4,0.59354,0.49283,1.1058,0.89326,0.82304,0.87672,0.70548,0.69816,0.61106,1.12403,0.00100016,0.00100016,0.00100016
163,30980.6,0.59646,0.48443,1.10922,0.89502,0.82492,0.87767,0.70694,0.69857,0.61504,1.12434,0.000955951,0.000955951,0.000955951
164,31172.3,0.60624,0.49757,1.11416,0.89573,0.826,0.87641,0.70638,0.69698,0.61551,1.12243,0.000912754,0.000912754,0.000912754
165,31361.6,0.58684,0.48956,1.10433,0.89435,0.82072,0.8762,0.70685,0.69555,0.61762,1.12196,0.000870577,0.000870577,0.000870577
166,31549.8,0.5999,0.49265,1.11278,0.89294,0.81598,0.87681,0.70858,0.6948,0.61808,1.12143,0.000829431,0.000829431,0.000829431
167,31737.9,0.59665,0.49208,1.1118,0.92123,0.79334,0.87878,0.70991,0.69426,0.61748,1.12026,0.000789327,0.000789327,0.000789327
168,31925.8,0.59254,0.48891,1.10658,0.92049,0.79439,0.8775,0.71081,0.69354,0.61893,1.11959,0.000750274,0.000750274,0.000750274
169,32113.6,0.58669,0.48046,1.10202,0.92069,0.79823,0.88144,0.71214,0.69275,0.62033,1.11945,0.000712282,0.000712282,0.000712282
170,32301.4,0.58285,0.47933,1.10066,0.91304,0.79823,0.88055,0.71148,0.69174,0.62192,1.11976,0.00067536,0.00067536,0.00067536
171,32489,0.58664,0.47369,1.10021,0.91202,0.79877,0.87918,0.7103,0.69104,0.62198,1.12028,0.000639518,0.000639518,0.000639518
172,32676.3,0.58998,0.48289,1.10735,0.90638,0.80876,0.87895,0.71062,0.69029,0.62318,1.1201,0.000604763,0.000604763,0.000604763
173,32863.9,0.58209,0.47416,1.10041,0.90303,0.81215,0.87931,0.71166,0.69035,0.62274,1.12003,0.000571106,0.000571106,0.000571106
174,33051.3,0.57674,0.47498,1.09416,0.90308,0.8122,0.87823,0.711,0.68976,0.62428,1.11989,0.000538554,0.000538554,0.000538554
175,33238.8,0.58373,0.48535,1.10201,0.9108,0.80066,0.87812,0.71162,0.68978,0.62649,1.12018,0.000507115,0.000507115,0.000507115
176,33426.3,0.57936,0.47646,1.09357,0.91173,0.7985,0.87761,0.70958,0.68979,0.62932,1.12049,0.000476796,0.000476796,0.000476796
177,33613.5,0.58652,0.47569,1.10035,0.91192,0.79823,0.8777,0.7086,0.68981,0.6304,1.12093,0.000447606,0.000447606,0.000447606
178,33801.1,0.57781,0.47817,1.10228,0.91226,0.79823,0.87754,0.70863,0.69029,0.63235,1.12198,0.000419552,0.000419552,0.000419552
179,33988.9,0.57188,0.46471,1.09211,0.91106,0.80401,0.87662,0.70883,0.68997,0.63323,1.12198,0.00039264,0.00039264,0.00039264
180,34176.8,0.59737,0.48243,1.10616,0.91063,0.80399,0.8764,0.70871,0.68998,0.63352,1.12192,0.000366877,0.000366877,0.000366877
181,34364.1,0.57493,0.45975,1.09056,0.9105,0.80366,0.87595,0.70767,0.69013,0.63359,1.12244,0.00034227,0.00034227,0.00034227
182,34551.4,0.57085,0.47195,1.09664,0.91028,0.80371,0.87611,0.708,0.69028,0.63331,1.12272,0.000318825,0.000318825,0.000318825
183,34738.8,0.5902,0.47739,1.10467,0.9097,0.80456,0.87645,0.70912,0.69055,0.63245,1.12328,0.000296546,0.000296546,0.000296546
184,34926.4,0.56917,0.46092,1.09304,0.914,0.80031,0.87606,0.7077,0.69093,0.63192,1.12365,0.000275441,0.000275441,0.000275441
